feature,icc_A,n_A,icc_B,n_B,pass_icc,n_missing_A_R1,candidate
wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis,0.40862109225030524,22,-0.5609074241096406,8,False,0,False
wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,0.3438030071489261,22,-0.06976132600799892,8,False,0,False
wavelet-HHL_glszm_ZoneEntropy,0.5298992760261886,22,-0.42836739300428023,8,False,0,False
wavelet-HHL_glszm_ZonePercentage,0.7350743375975365,22,-0.5390332342229324,8,False,0,False
wavelet-HHL_glszm_ZoneVariance,-0.0076622054425415555,22,-0.018216256936451063,8,False,0,False
wavelet-HHL_gldm_DependenceEntropy,0.5390799207716953,22,-0.28571858253264576,8,False,0,False
wavelet-HHL_gldm_DependenceNonUniformity,0.6937947442572909,22,0.679466432977985,8,False,0,False
wavelet-HHL_gldm_DependenceNonUniformityNormalized,0.7446407148517441,22,-0.2064473023160627,8,False,0,False
wavelet-HHL_gldm_DependenceVariance,0.21525716287208235,22,-0.23579632523264255,8,False,0,False
wavelet-HHL_gldm_GrayLevelNonUniformity,0.3534565205077772,22,0.04895205753459238,8,False,0,False
wavelet-HHL_gldm_GrayLevelVariance,0.7539841854153317,22,-0.5223825427791428,8,True,0,True
wavelet-HHL_gldm_HighGrayLevelEmphasis,0.40839791709697976,22,-0.5688725338113902,8,False,0,False
wavelet-HHL_gldm_LargeDependenceEmphasis,0.055016807545135826,22,-0.23630666532741174,8,False,0,False
wavelet-HHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.5104219677301037,22,-0.009424540806844683,8,False,0,False
wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis,-0.0018166377141624955,22,-0.021329179268626916,8,False,0,False
wavelet-HHL_gldm_LowGrayLevelEmphasis,0.2112137705147713,22,-0.09356176715707777,8,False,0,False
wavelet-HHL_gldm_SmallDependenceEmphasis,0.6836827114463365,22,-0.5776249708358223,8,False,0,False
wavelet-HHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.402791897181164,22,-0.3350906627293072,8,False,0,False
wavelet-HHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.41240182329043384,22,0.43453352407393203,8,False,0,False
wavelet-HHL_ngtdm_Busyness,0.05065806248747396,22,-0.06054235198501369,8,False,0,False
wavelet-HHL_ngtdm_Coarseness,0.6730791069076925,22,0.10551685712589959,8,False,0,False
wavelet-HHL_ngtdm_Complexity,0.43187397371810526,22,-0.38379625508555765,8,False,0,False
wavelet-HHL_ngtdm_Contrast,0.6890210722726031,22,-0.14945284146035576,8,False,0,False
wavelet-HHL_ngtdm_Strength,0.9194874992466401,22,-0.3925050143444738,8,True,0,True
wavelet-HHH_firstorder_10Percentile,0.7315654684523829,22,-0.19111971072891631,8,False,0,False
wavelet-HHH_firstorder_90Percentile,0.7287473724583757,22,-0.19393572496686382,8,False,0,False
wavelet-HHH_firstorder_Energy,0.5747582518531409,22,0.03688626750189504,8,False,0,False
wavelet-HHH_firstorder_Entropy,0.5913989184020486,22,-0.32172546961812837,8,False,0,False
wavelet-HHH_firstorder_InterquartileRange,0.7300878989001285,22,-0.23563221961853464,8,False,0,False
wavelet-HHH_firstorder_Kurtosis,0.3797536135501214,22,0.44620701938399726,8,False,0,False
wavelet-HHH_firstorder_Maximum,0.6286273286511801,22,-0.14919360348132155,8,False,0,False
wavelet-HHH_firstorder_MeanAbsoluteDeviation,0.7301718064776469,22,-0.20376841856461622,8,False,0,False
wavelet-HHH_firstorder_Mean,0.054129861537918086,22,0.470524657992806,8,False,0,False
wavelet-HHH_firstorder_Median,0.14780380352696182,22,0.11878106559159649,8,False,0,False
wavelet-HHH_firstorder_Minimum,0.5302639957321587,22,0.20588907398015197,8,False,0,False
wavelet-HHH_firstorder_Range,0.6065212346773826,22,0.015906068403167554,8,False,0,False
wavelet-HHH_firstorder_RobustMeanAbsoluteDeviation,0.72589574614724,22,-0.22747425971260854,8,False,0,False
wavelet-HHH_firstorder_RootMeanSquared,0.7311353495804351,22,-0.1809248258166496,8,False,0,False
wavelet-HHH_firstorder_Skewness,0.32609799259427097,22,0.8535871777537197,8,False,0,False
wavelet-HHH_firstorder_TotalEnergy,0.5747582518531409,22,0.03688626750189496,8,False,0,False
wavelet-HHH_firstorder_Uniformity,0.36643868818323555,22,-0.4855860667960626,8,False,0,False
wavelet-HHH_firstorder_Variance,0.7959427122758793,22,-0.09995336801476967,8,True,0,True
wavelet-HHH_glcm_Autocorrelation,0.41726094314926904,22,0.1355157089047691,8,False,0,False
wavelet-HHH_glcm_ClusterProminence,0.7429221671064036,22,-0.028887783207533782,8,False,0,False
wavelet-HHH_glcm_ClusterShade,0.26507692013866346,22,0.2555246721873157,8,False,0,False
wavelet-HHH_glcm_ClusterTendency,0.8081338393521076,22,-0.10150027742202122,8,True,0,True
wavelet-HHH_glcm_Contrast,0.8088834735730492,22,-0.09991493031931999,8,True,0,True
wavelet-HHH_glcm_Correlation,0.4124292489384593,22,0.36189731688132937,8,False,0,False
wavelet-HHH_glcm_DifferenceAverage,0.7367124712882857,22,-0.19471560466905516,8,False,0,False
wavelet-HHH_glcm_DifferenceEntropy,0.6097671058813727,22,-0.3239569256109617,8,False,0,False
wavelet-HHH_glcm_DifferenceVariance,0.7930429073626544,22,-0.0989685481813338,8,True,0,True
wavelet-HHH_glcm_Id,0.49676767614857914,22,-0.376461972103768,8,False,0,False
wavelet-HHH_glcm_Idm,0.449526128568719,22,-0.39997103822804503,8,False,0,False
wavelet-HHH_glcm_Idmn,0.5011871849435954,22,0.04999865972873107,8,False,0,False
wavelet-HHH_glcm_Idn,0.44474891370634234,22,0.08403366839180147,8,False,0,False
wavelet-HHH_glcm_Imc1,0.6676643206850663,22,0.8044083623150631,8,False,0,False
wavelet-HHH_glcm_Imc2,0.9272735564182285,22,0.6092106769116084,8,True,0,True
wavelet-HHH_glcm_InverseVariance,0.5697066686699356,22,-0.3234782150505663,8,False,0,False
wavelet-HHH_glcm_JointAverage,0.5112575600645728,22,0.21623702880890916,8,False,0,False
wavelet-HHH_glcm_JointEnergy,0.13958153313912575,22,-0.5054803843322598,8,False,0,False
wavelet-HHH_glcm_JointEntropy,0.5657109736905759,22,-0.3639893738050934,8,False,0,False
wavelet-HHH_glcm_MCC,0.1582881708256198,22,0.2221430469088702,8,False,0,False
wavelet-HHH_glcm_MaximumProbability,0.1881395726413153,22,-0.5322922306110122,8,False,0,False
wavelet-HHH_glcm_SumAverage,0.5112575600645727,22,0.21623702880890905,8,False,0,False
wavelet-HHH_glcm_SumEntropy,0.5831428585782459,22,-0.3560192505238184,8,False,0,False
wavelet-HHH_glcm_SumSquares,0.8085398911212296,22,-0.10068071261334957,8,True,0,True
wavelet-HHH_glrlm_GrayLevelNonUniformity,0.6902408355333852,22,0.4186245054219749,8,False,0,False
wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,0.4077051848708541,22,-0.46196195997421696,8,False,0,False
wavelet-HHH_glrlm_GrayLevelVariance,0.7930706364265507,22,-0.09935669384663644,8,True,0,True
wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,0.42309582066313894,22,0.12568886898616485,8,False,0,False
wavelet-HHH_glrlm_LongRunEmphasis,0.1404778220613768,22,-0.44812599835676026,8,False,0,False
wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,0.40355462354664706,22,0.22950357546396588,8,False,0,False
wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis,0.3289301663331253,22,0.08765088382431784,8,False,0,False
wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,0.4287824323515169,22,0.30000468673170494,8,False,0,False
wavelet-HHH_glrlm_RunEntropy,0.66789110431831,22,-0.23047551274970432,8,False,0,False
wavelet-HHH_glrlm_RunLengthNonUniformity,0.724885103813989,22,0.6229600670645413,8,False,0,False
wavelet-HHH_glrlm_RunLengthNonUniformityNormalized,0.36389433388835435,22,-0.3787039753060927,8,False,0,False
wavelet-HHH_glrlm_RunPercentage,0.30382898565559224,22,-0.41843561450369204,8,False,0,False
wavelet-HHH_glrlm_RunVariance,0.11562301916132638,22,-0.45112797885423955,8,False,0,False
wavelet-HHH_glrlm_ShortRunEmphasis,0.29432599791791975,22,-0.4095046834999232,8,False,0,False
wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis,0.42741294197310725,22,0.10890294308892509,8,False,0,False
wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,0.43678778576649896,22,0.3623660196182996,8,False,0,False
wavelet-HHH_glszm_GrayLevelNonUniformity,0.738077910312019,22,0.6297793812708774,8,False,0,False
wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,0.42149609977304736,22,-0.35025137837001447,8,False,0,False
wavelet-HHH_glszm_GrayLevelVariance,0.710988062682244,22,-0.11519223219288739,8,False,0,False
wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,0.424137513204351,22,0.12276855932409445,8,False,0,False
wavelet-HHH_glszm_LargeAreaEmphasis,0.03562572631775883,22,0.01221744408073811,8,False,0,False
wavelet-HHH_glszm_LargeAreaHighGrayLevelEmphasis,0.16819068806050935,22,0.4986906091775369,8,False,0,False
wavelet-HHH_glszm_LargeAreaLowGrayLevelEmphasis,0.0020140881336898663,22,-0.09226859940124395,8,False,0,False
wavelet-HHH_glszm_LowGrayLevelZoneEmphasis,0.43618063503505156,22,0.29059060139616577,8,False,0,False
wavelet-HHH_glszm_SizeZoneNonUniformity,0.6834060189482152,22,0.3754075218119285,8,False,0,False
wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,0.28774451938684564,22,0.523349821971664,8,False,0,False
wavelet-HHH_glszm_SmallAreaEmphasis,0.23234855685089356,22,0.5039594223381973,8,False,0,False
wavelet-HHH_glszm_SmallAreaHighGrayLevelEmphasis,0.4302861746117806,22,0.13662354599583812,8,False,0,False
wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis,0.4510527221677131,22,0.33934229198854554,8,False,0,False
wavelet-HHH_glszm_ZoneEntropy,0.6785778479274627,22,-0.04165998016655264,8,False,0,False
wavelet-HHH_glszm_ZonePercentage,0.7281263243222689,22,-0.15992877705169145,8,False,0,False
wavelet-HHH_glszm_ZoneVariance,0.035549780054746724,22,0.01413224671077616,8,False,0,False
wavelet-HHH_gldm_DependenceEntropy,0.6014870987060588,22,-0.2744310547483962,8,False,0,False
wavelet-HHH_gldm_DependenceNonUniformity,0.7027602504744933,22,0.4177102489369502,8,False,0,False
wavelet-HHH_gldm_DependenceNonUniformityNormalized,0.7033218894291591,22,-0.2489840709615039,8,False,0,False
wavelet-HHH_gldm_DependenceVariance,0.21051492836085353,22,-0.34700503928934123,8,False,0,False
wavelet-HHH_gldm_GrayLevelNonUniformity,0.6041795992184444,22,0.34012216607381934,8,False,0,False
wavelet-HHH_gldm_GrayLevelVariance,0.7961182276762663,22,-0.10034730763545147,8,True,0,True
wavelet-HHH_gldm_HighGrayLevelEmphasis,0.42304421794608493,22,0.125836193097445,8,False,0,False
wavelet-HHH_gldm_LargeDependenceEmphasis,0.15946723569711788,22,-0.4134165852922481,8,False,0,False
wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.2974547271143908,22,0.5247955115540252,8,False,0,False
wavelet-HHH_gldm_LargeDependenceLowGrayLevelEmphasis,0.11384307826769963,22,-0.1034234109771739,8,False,0,False
wavelet-HHH_gldm_LowGrayLevelEmphasis,0.4288755048524466,22,0.29979738571144837,8,False,0,False
wavelet-HHH_gldm_SmallDependenceEmphasis,0.6688171571889729,22,-0.2043157723213848,8,False,0,False
wavelet-HHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.48421833440512985,22,0.02857662188989202,8,False,0,False
wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.39591327885923694,22,0.5598857201001538,8,False,0,False
wavelet-HHH_ngtdm_Busyness,0.4580071470015989,22,-0.20625376308797147,8,False,0,False
wavelet-HHH_ngtdm_Coarseness,0.6625281687785738,22,0.16574088757437236,8,False,0,False
wavelet-HHH_ngtdm_Complexity,0.6106754328781209,22,-0.028786296116601388,8,False,0,False
wavelet-HHH_ngtdm_Contrast,0.7998257720848898,22,-0.18972289447797697,8,True,0,True
wavelet-HHH_ngtdm_Strength,0.8998976074287811,22,-0.2751531725930839,8,True,0,True
wavelet-LLL_firstorder_10Percentile,0.8773666266542446,22,0.4770547708732029,8,True,0,True
wavelet-LLL_firstorder_90Percentile,0.8717725823900401,22,0.6066746897425183,8,True,0,True
wavelet-LLL_firstorder_Energy,0.580998660466304,22,0.6734509284310884,8,False,0,False
wavelet-LLL_firstorder_Entropy,0.798625224228251,22,0.4955556316254042,8,True,0,True
wavelet-LLL_firstorder_InterquartileRange,0.8200875367865024,22,0.651862285319459,8,True,0,True
wavelet-LLL_firstorder_Kurtosis,0.521956152129256,22,0.5181470195517707,8,False,0,False
wavelet-LLL_firstorder_Maximum,0.7532287066049507,22,0.2993197886022714,8,True,0,True
wavelet-LLL_firstorder_MeanAbsoluteDeviation,0.8047052781028984,22,0.499583585483914,8,True,0,True
wavelet-LLL_firstorder_Mean,0.8983322130658898,22,0.539602411807361,8,True,0,True
wavelet-LLL_firstorder_Median,0.9085694983912865,22,0.5238942240268316,8,True,0,True
wavelet-LLL_firstorder_Minimum,0.43466882631829284,22,0.2955864299271751,8,False,0,False
wavelet-LLL_firstorder_Range,0.6841710912880761,22,0.17770163453631935,8,False,0,False
wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,0.818249413458675,22,0.6288140815720507,8,True,0,True
wavelet-LLL_firstorder_RootMeanSquared,0.8953678109673651,22,0.5527108786554297,8,True,0,True
wavelet-LLL_firstorder_Skewness,0.6728447736567771,22,0.22055299019234614,8,False,0,False
wavelet-LLL_firstorder_TotalEnergy,0.5809986604663041,22,0.6734509284310878,8,False,0,False
wavelet-LLL_firstorder_Uniformity,0.8232677967431711,22,0.6928434012582027,8,True,0,True
wavelet-LLL_firstorder_Variance,0.7238357498244622,22,0.32369447312156563,8,False,0,False
wavelet-LLL_glcm_Autocorrelation,0.74880673110279,22,0.5746822257136147,8,False,0,False
wavelet-LLL_glcm_ClusterProminence,0.43903947637358726,22,0.10170610873316001,8,False,0,False
wavelet-LLL_glcm_ClusterShade,0.37869556870466176,22,0.028338459880933774,8,False,0,False
wavelet-LLL_glcm_ClusterTendency,0.732649153516051,22,0.3325848545944834,8,False,0,False
wavelet-LLL_glcm_Contrast,0.6632891471402091,22,0.3898857982032396,8,False,0,False
wavelet-LLL_glcm_Correlation,0.8238980288814873,22,0.44133209021046366,8,True,0,True
wavelet-LLL_glcm_DifferenceAverage,0.7610146405617239,22,0.5437648937548832,8,True,0,True
wavelet-LLL_glcm_DifferenceEntropy,0.7256093107703822,22,0.4411732449892453,8,False,0,False
wavelet-LLL_glcm_DifferenceVariance,0.6060404650873403,22,0.28129825945273007,8,False,0,False
wavelet-LLL_glcm_Id,0.7930279930697908,22,0.651300649192554,8,True,0,True
wavelet-LLL_glcm_Idm,0.7938600407487295,22,0.6329111408271705,8,True,0,True
wavelet-LLL_glcm_Idmn,0.737999528043785,22,0.3407794814654031,8,False,0,False
wavelet-LLL_glcm_Idn,0.8406833899670253,22,0.48039601467656845,8,True,0,True
wavelet-LLL_glcm_Imc1,0.5681103400914043,22,0.3585115608013426,8,False,0,False
wavelet-LLL_glcm_Imc2,0.8573751528416206,22,0.4347208244810672,8,True,0,True
wavelet-LLL_glcm_InverseVariance,0.771530692422659,22,0.6540166718758865,8,True,0,True
wavelet-LLL_glcm_JointAverage,0.8024058200161232,22,0.5313930910002246,8,True,0,True
wavelet-LLL_glcm_JointEnergy,0.8413267155227486,22,0.7504417420242265,8,True,0,True
wavelet-LLL_glcm_JointEntropy,0.791771309342731,22,0.53086182091687,8,True,0,True
wavelet-LLL_glcm_MCC,0.7942879389369701,22,0.46765672520463847,8,True,0,True
wavelet-LLL_glcm_MaximumProbability,0.7789326803909561,22,0.8321285632119587,8,True,0,True
wavelet-LLL_glcm_SumAverage,0.8024058200161235,22,0.5313930910002238,8,True,0,True
wavelet-LLL_glcm_SumEntropy,0.8228310262613097,22,0.5300145118535013,8,True,0,True
wavelet-LLL_glcm_SumSquares,0.7287692897193196,22,0.3408666127712486,8,False,0,False
wavelet-LLL_glrlm_GrayLevelNonUniformity,0.8425397556201584,22,0.7160322562044008,8,True,0,True
wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,0.7819006044091913,22,0.4402854547020433,8,True,0,True
wavelet-LLL_glrlm_GrayLevelVariance,0.7056521701134416,22,0.2101721094103226,8,False,0,False
wavelet-LLL_glrlm_HighGrayLevelRunEmphasis,0.7211080302661129,22,0.5614633438271684,8,False,0,False
wavelet-LLL_glrlm_LongRunEmphasis,0.8615325706718671,22,0.837297951605629,8,True,0,True
wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis,0.7294795780130764,22,0.8028195392965992,8,False,0,False
wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,0.7887342163646103,22,0.3477403561411115,8,True,0,True
wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,0.6889240864293213,22,0.26984885294481203,8,False,0,False
wavelet-LLL_glrlm_RunEntropy,0.718743333127811,22,-0.38605635813769057,8,False,0,False
wavelet-LLL_glrlm_RunLengthNonUniformity,0.6075121752008946,22,0.35632895653744356,8,False,0,False
wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,0.8109310116836811,22,0.8500489700862662,8,True,0,True
wavelet-LLL_glrlm_RunPercentage,0.8381415811001376,22,0.8754413338454492,8,True,0,True
wavelet-LLL_glrlm_RunVariance,0.828721513723053,22,0.8160890113944844,8,True,0,True
wavelet-LLL_glrlm_ShortRunEmphasis,0.7917553053375183,22,0.8139248614462951,8,True,0,True
wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0.7135857695491837,22,0.509242108113859,8,False,0,False
wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0.7360311796648349,22,0.26463374403900025,8,False,0,False
wavelet-LLL_glszm_GrayLevelNonUniformity,0.5661554778605485,22,0.5390135224889613,8,False,0,False
wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,0.7822822917181089,22,-0.2453582965009017,8,True,0,True
wavelet-LLL_glszm_GrayLevelVariance,0.5731359128703188,22,-0.09551124886706862,8,False,0,False
wavelet-LLL_glszm_HighGrayLevelZoneEmphasis,0.569400050847146,22,0.3088316004953199,8,False,0,False
wavelet-LLL_glszm_LargeAreaEmphasis,0.8251167142136225,22,0.8872848660070424,8,True,0,True
wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,0.875001925285803,22,0.9170241453996452,8,True,0,True
wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,0.7762151630785153,22,0.7209322167190714,8,True,0,True
wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,0.663436565310442,22,0.2170566913480582,8,False,0,False
wavelet-LLL_glszm_SizeZoneNonUniformity,0.5291744174635679,22,0.4860990052861468,8,False,0,False
wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.01658507666122549,22,0.8016921646414179,8,False,0,False
wavelet-LLL_glszm_SmallAreaEmphasis,0.013244071376297208,22,0.8004581572092506,8,False,0,False
wavelet-LLL_glszm_SmallAreaHighGrayLevelEmphasis,0.5014819936046141,22,0.27968009713242126,8,False,0,False
wavelet-LLL_glszm_SmallAreaLowGrayLevelEmphasis,0.6852914684929995,22,0.14648335817278024,8,False,0,False
wavelet-LLL_glszm_ZoneEntropy,0.8117146866033136,22,-0.32104718900776913,8,True,0,True
wavelet-LLL_glszm_ZonePercentage,0.6831096440677437,22,0.7104131140777566,8,False,0,False
wavelet-LLL_glszm_ZoneVariance,0.8240457244768481,22,0.8882169123978838,8,True,0,True
wavelet-LLL_gldm_DependenceEntropy,0.7365859392389689,22,0.0011780370759345387,8,False,0,False
wavelet-LLL_gldm_DependenceNonUniformity,0.5922610750158531,22,0.4142182783653994,8,False,0,False
wavelet-LLL_gldm_DependenceNonUniformityNormalized,0.9096450338215586,22,0.8862009140954787,8,True,0,True
wavelet-LLL_gldm_DependenceVariance,0.8656388475905359,22,0.7539306208972251,8,True,0,True
wavelet-LLL_gldm_GrayLevelNonUniformity,0.8606475763058181,22,0.7433430989875233,8,True,0,True
wavelet-LLL_gldm_GrayLevelVariance,0.7245970746497371,22,0.3169854121648507,8,False,0,False
wavelet-LLL_gldm_HighGrayLevelEmphasis,0.733899678703861,22,0.5793392633651071,8,False,0,False
wavelet-LLL_gldm_LargeDependenceEmphasis,0.8455309528099095,22,0.8693170511209181,8,True,0,True
wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.8240093232654812,22,0.8305968272487331,8,True,0,True
wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.7226803600144871,22,0.3764580650695621,8,False,0,False
wavelet-LLL_gldm_LowGrayLevelEmphasis,0.6770887301808723,22,0.275098836554671,8,False,0,False
wavelet-LLL_gldm_SmallDependenceEmphasis,0.6977405081940679,22,0.7854257163823051,8,False,0,False
wavelet-LLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.6434012144948277,22,0.45333947871914215,8,False,0,False
wavelet-LLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.7207995388332867,22,0.2534079137439015,8,False,0,False
wavelet-LLL_ngtdm_Busyness,0.7975543812379179,22,0.8540080903068152,8,True,0,True
wavelet-LLL_ngtdm_Coarseness,0.6783626622897689,22,0.3311536231941731,8,False,0,False
wavelet-LLL_ngtdm_Complexity,0.5844066994831855,22,0.13015278312112388,8,False,0,False
wavelet-LLL_ngtdm_Contrast,0.8926536130833879,22,0.9456835756784415,8,True,0,True
wavelet-LLL_ngtdm_Strength,0.7617436222574793,22,0.7929624983057146,8,True,0,True
