run_id,repeat,fold,population,population_state,training_id_hash,validation_id_hash,eligible_training_id_hash,eligible_validation_id_hash,centers,boundary,n_train_before_eligibility,n_validation_before_eligibility,n_train_after_eligibility,n_validation_after_eligibility,train_events,train_censors,validation_events,validation_censors,train_structural_absence,train_small_roi_1_9,train_extractable,validation_structural_absence,validation_small_roi_1_9,validation_extractable,n_structural_absence,n_small_roi_1_9,n_extractable,inner_5fold_feasible,paired_comparator_run_id,paired_population_equal,R_low_candidate_hash,R_high_candidate_hash,B_data_read,B_reader_invoked,B_source_opened,B_statistics_generated,performance_generated,binding_W04_modeling_protocol_sha256,binding_W03_candidate_freeze_sha256,binding_W07_outer_split_config_sha256,binding_W07_outer_split_artifact_sha256,binding_W07A_protocol_sha256,binding_W07A_amendment_json_sha256,binding_P4R_reconciliation_sha256
M0_W_available,1,2,W_available,W_available,e37726ce04d59aa9c22dbe8366ab269ad56ae2e7ffd1d7af348a1e5303d77683,cc5b0a9a06bd64f553214a6b09103edac60057bade2ed2299b5ce306532aa0f3,e37726ce04d59aa9c22dbe8366ab269ad56ae2e7ffd1d7af348a1e5303d77683,cc5b0a9a06bd64f553214a6b09103edac60057bade2ed2299b5ce306532aa0f3,"[2.1033126206929205,3.5336294341581214]",2.818471027425521,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,M5,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M5,1,2,W_available,W_available,e37726ce04d59aa9c22dbe8366ab269ad56ae2e7ffd1d7af348a1e5303d77683,cc5b0a9a06bd64f553214a6b09103edac60057bade2ed2299b5ce306532aa0f3,e37726ce04d59aa9c22dbe8366ab269ad56ae2e7ffd1d7af348a1e5303d77683,cc5b0a9a06bd64f553214a6b09103edac60057bade2ed2299b5ce306532aa0f3,"[2.1033126206929205,3.5336294341581214]",2.818471027425521,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,M0_W_available,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M2_R_low,1,2,R_low,R_low,e37726ce04d59aa9c22dbe8366ab269ad56ae2e7ffd1d7af348a1e5303d77683,cc5b0a9a06bd64f553214a6b09103edac60057bade2ed2299b5ce306532aa0f3,c4831a48dfefec5ce94abd7af79a0286e22a9ac86fdcb0f2031577a341b6eb20,023ca551032f6660be389a734f60555c5705bc00d31ae1aef9cc29357a27bcf5,"[2.1033126206929205,3.5336294341581214]",2.818471027425521,314,79,313,78,70,243,18,60,0,1,313,1,0,78,1,1,391,True,M3L,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M3L,1,2,R_low,R_low,e37726ce04d59aa9c22dbe8366ab269ad56ae2e7ffd1d7af348a1e5303d77683,cc5b0a9a06bd64f553214a6b09103edac60057bade2ed2299b5ce306532aa0f3,c4831a48dfefec5ce94abd7af79a0286e22a9ac86fdcb0f2031577a341b6eb20,023ca551032f6660be389a734f60555c5705bc00d31ae1aef9cc29357a27bcf5,"[2.1033126206929205,3.5336294341581214]",2.818471027425521,314,79,313,78,70,243,18,60,0,1,313,1,0,78,1,1,391,True,M2_R_low,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M2_R_high,1,2,R_high,R_high,e37726ce04d59aa9c22dbe8366ab269ad56ae2e7ffd1d7af348a1e5303d77683,cc5b0a9a06bd64f553214a6b09103edac60057bade2ed2299b5ce306532aa0f3,714df2a6141a71b7f6db4e2c3aea1c81ccfcc571a1e4e550557c033462ee013c,f74b4585190906e48f58d8bb975478e9d59866b10c020e4202e746ddfc9c3815,"[2.1033126206929205,3.5336294341581214]",2.818471027425521,314,79,281,74,66,215,18,56,21,12,281,3,2,74,24,14,355,True,M3H,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M3H,1,2,R_high,R_high,e37726ce04d59aa9c22dbe8366ab269ad56ae2e7ffd1d7af348a1e5303d77683,cc5b0a9a06bd64f553214a6b09103edac60057bade2ed2299b5ce306532aa0f3,714df2a6141a71b7f6db4e2c3aea1c81ccfcc571a1e4e550557c033462ee013c,f74b4585190906e48f58d8bb975478e9d59866b10c020e4202e746ddfc9c3815,"[2.1033126206929205,3.5336294341581214]",2.818471027425521,314,79,281,74,66,215,18,56,21,12,281,3,2,74,24,14,355,True,M2_R_high,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M2_dual_radiomics,1,2,dual_radiomics,dual_radiomics,e37726ce04d59aa9c22dbe8366ab269ad56ae2e7ffd1d7af348a1e5303d77683,cc5b0a9a06bd64f553214a6b09103edac60057bade2ed2299b5ce306532aa0f3,db6417bcb8fc6e1e87000a26cd4d8d372c9f32704d167017160e2107839687f1,ace75287bb596abc5ef1848ea3b139d0a8cea78a9326b96611377152f2f80863,"[2.1033126206929205,3.5336294341581214]",2.818471027425521,314,79,280,73,65,215,18,55,21,13,280,4,2,73,25,15,353,True,M3L_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M3L_dual_radiomics,1,2,dual_radiomics,dual_radiomics,e37726ce04d59aa9c22dbe8366ab269ad56ae2e7ffd1d7af348a1e5303d77683,cc5b0a9a06bd64f553214a6b09103edac60057bade2ed2299b5ce306532aa0f3,db6417bcb8fc6e1e87000a26cd4d8d372c9f32704d167017160e2107839687f1,ace75287bb596abc5ef1848ea3b139d0a8cea78a9326b96611377152f2f80863,"[2.1033126206929205,3.5336294341581214]",2.818471027425521,314,79,280,73,65,215,18,55,21,13,280,4,2,73,25,15,353,True,M2_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M3H_dual_radiomics,1,2,dual_radiomics,dual_radiomics,e37726ce04d59aa9c22dbe8366ab269ad56ae2e7ffd1d7af348a1e5303d77683,cc5b0a9a06bd64f553214a6b09103edac60057bade2ed2299b5ce306532aa0f3,db6417bcb8fc6e1e87000a26cd4d8d372c9f32704d167017160e2107839687f1,ace75287bb596abc5ef1848ea3b139d0a8cea78a9326b96611377152f2f80863,"[2.1033126206929205,3.5336294341581214]",2.818471027425521,314,79,280,73,65,215,18,55,21,13,280,4,2,73,25,15,353,True,M2_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M4,1,2,dual_radiomics,dual_radiomics,e37726ce04d59aa9c22dbe8366ab269ad56ae2e7ffd1d7af348a1e5303d77683,cc5b0a9a06bd64f553214a6b09103edac60057bade2ed2299b5ce306532aa0f3,db6417bcb8fc6e1e87000a26cd4d8d372c9f32704d167017160e2107839687f1,ace75287bb596abc5ef1848ea3b139d0a8cea78a9326b96611377152f2f80863,"[2.1033126206929205,3.5336294341581214]",2.818471027425521,314,79,280,73,65,215,18,55,21,13,280,4,2,73,25,15,353,True,M2_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M0-R,1,2,main,main,e37726ce04d59aa9c22dbe8366ab269ad56ae2e7ffd1d7af348a1e5303d77683,cc5b0a9a06bd64f553214a6b09103edac60057bade2ed2299b5ce306532aa0f3,e37726ce04d59aa9c22dbe8366ab269ad56ae2e7ffd1d7af348a1e5303d77683,cc5b0a9a06bd64f553214a6b09103edac60057bade2ed2299b5ce306532aa0f3,"[2.1033126206929205,3.5336294341581214]",2.818471027425521,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M1-R,1,2,main,main,e37726ce04d59aa9c22dbe8366ab269ad56ae2e7ffd1d7af348a1e5303d77683,cc5b0a9a06bd64f553214a6b09103edac60057bade2ed2299b5ce306532aa0f3,e37726ce04d59aa9c22dbe8366ab269ad56ae2e7ffd1d7af348a1e5303d77683,cc5b0a9a06bd64f553214a6b09103edac60057bade2ed2299b5ce306532aa0f3,"[2.1033126206929205,3.5336294341581214]",2.818471027425521,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M2-R,1,2,main,main,e37726ce04d59aa9c22dbe8366ab269ad56ae2e7ffd1d7af348a1e5303d77683,cc5b0a9a06bd64f553214a6b09103edac60057bade2ed2299b5ce306532aa0f3,e37726ce04d59aa9c22dbe8366ab269ad56ae2e7ffd1d7af348a1e5303d77683,cc5b0a9a06bd64f553214a6b09103edac60057bade2ed2299b5ce306532aa0f3,"[2.1033126206929205,3.5336294341581214]",2.818471027425521,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M3L_vs_M3H,1,2,dual_radiomics,comparison_only,e37726ce04d59aa9c22dbe8366ab269ad56ae2e7ffd1d7af348a1e5303d77683,cc5b0a9a06bd64f553214a6b09103edac60057bade2ed2299b5ce306532aa0f3,db6417bcb8fc6e1e87000a26cd4d8d372c9f32704d167017160e2107839687f1,ace75287bb596abc5ef1848ea3b139d0a8cea78a9326b96611377152f2f80863,"[2.1033126206929205,3.5336294341581214]",2.818471027425521,314,79,280,73,65,215,18,55,21,13,280,4,2,73,25,15,353,True,M3H_dual_radiomics,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M0,1,3,main,main,cf6907f09554b3b69f5e55b38b5872e1715d1a637730862c6e0b66b9a9452baf,89bccf36d672f09c13c0b8ed5ddd2b4b353552e9c487364c9f6ae15eec34ac89,cf6907f09554b3b69f5e55b38b5872e1715d1a637730862c6e0b66b9a9452baf,89bccf36d672f09c13c0b8ed5ddd2b4b353552e9c487364c9f6ae15eec34ac89,"[2.105868448411234,3.547925674625416]",2.8268970615183253,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M1,1,3,main,main,cf6907f09554b3b69f5e55b38b5872e1715d1a637730862c6e0b66b9a9452baf,89bccf36d672f09c13c0b8ed5ddd2b4b353552e9c487364c9f6ae15eec34ac89,cf6907f09554b3b69f5e55b38b5872e1715d1a637730862c6e0b66b9a9452baf,89bccf36d672f09c13c0b8ed5ddd2b4b353552e9c487364c9f6ae15eec34ac89,"[2.105868448411234,3.547925674625416]",2.8268970615183253,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M2,1,3,main,main,cf6907f09554b3b69f5e55b38b5872e1715d1a637730862c6e0b66b9a9452baf,89bccf36d672f09c13c0b8ed5ddd2b4b353552e9c487364c9f6ae15eec34ac89,cf6907f09554b3b69f5e55b38b5872e1715d1a637730862c6e0b66b9a9452baf,89bccf36d672f09c13c0b8ed5ddd2b4b353552e9c487364c9f6ae15eec34ac89,"[2.105868448411234,3.547925674625416]",2.8268970615183253,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,none,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M0_W_available,1,3,W_available,W_available,cf6907f09554b3b69f5e55b38b5872e1715d1a637730862c6e0b66b9a9452baf,89bccf36d672f09c13c0b8ed5ddd2b4b353552e9c487364c9f6ae15eec34ac89,cf6907f09554b3b69f5e55b38b5872e1715d1a637730862c6e0b66b9a9452baf,89bccf36d672f09c13c0b8ed5ddd2b4b353552e9c487364c9f6ae15eec34ac89,"[2.105868448411234,3.547925674625416]",2.8268970615183253,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,M5,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M5,1,3,W_available,W_available,cf6907f09554b3b69f5e55b38b5872e1715d1a637730862c6e0b66b9a9452baf,89bccf36d672f09c13c0b8ed5ddd2b4b353552e9c487364c9f6ae15eec34ac89,cf6907f09554b3b69f5e55b38b5872e1715d1a637730862c6e0b66b9a9452baf,89bccf36d672f09c13c0b8ed5ddd2b4b353552e9c487364c9f6ae15eec34ac89,"[2.105868448411234,3.547925674625416]",2.8268970615183253,314,79,314,79,71,243,18,61,0,0,0,0,0,0,0,0,0,True,M0_W_available,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
M2_R_low,1,3,R_low,R_low,cf6907f09554b3b69f5e55b38b5872e1715d1a637730862c6e0b66b9a9452baf,89bccf36d672f09c13c0b8ed5ddd2b4b353552e9c487364c9f6ae15eec34ac89,0b18981a4e342c7c9e0c24987bc345a2e32f7d9458d605239f7d97b3c17b2df1,89bccf36d672f09c13c0b8ed5ddd2b4b353552e9c487364c9f6ae15eec34ac89,"[2.105868448411234,3.547925674625416]",2.8268970615183253,314,79,312,79,70,242,18,61,1,1,312,0,0,79,1,1,391,True,M3L,True,a5f6b8e571d222ce442b87b54c7fe295ccfce3201cfc1f75c3859a00fcbc46b0,a0bbb4b4ab475fffb725dd2c04c407273cf57c486bd00198e3d77f736e7434ce,False,False,False,False,False,888a4bbc871548fbef9cacc767d00cc9f01ed68d4396e20ee2063a0c098c3dfe,ae3ed731308d4915675678258bc1c23d9a9e9e493fec4dd57745e7049a3b5cb2,535f0aa7caef877727dc08bb70741b1c96ed4542230b5cfbf173eeff48677217,24764ee31381621d6a71098a00277743b126a8f00c382afb89d819357ece6502,adc8665ed5bc639353744bc6f2aa22ab421cf0a88e457057123ee29fbf7bcc70,0ca857a7b22c5b948c675f9970cc07b5a908c3f486be3f5656c86e20b5479f14,374ddc9f6ecd01c04ff957576f032fec18f0ebbb53f6651a725ad0b6aff7786d
