影像号,reader,structural_state,status,failure_class,failure_reason,diagnostics_Configuration_EnabledImageTypes,diagnostics_Configuration_Settings,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Hash,diagnostics_Image-original_Maximum,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Size,diagnostics_Image-original_Spacing,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_CenterOfMass,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Size,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_VoxelNum,diagnostics_Versions_Numpy,diagnostics_Versions_PyRadiomics,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Versions_SimpleITK
IMG-C9A32358E2,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,7216402b7b14a5947cc3720516339781469e2e57,9.488293647766113,3.358316088066474,0.0,"(62, 57, 34)","(1.0, 0.9999999999999999, 2.0)","(5, 5, 0, 52, 47, 29)","(-25.408561428141915, 43.46311981970791, -23.135626426083533)","(32.5426671230867, 27.894518069343246, 11.617536309844002)",58a4c54db587d22a23ba4cbc398be6cf2b6cfab9,"(62, 57, 34)","(1.0, 0.9999999999999999, 2.0)",2.0,20449.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-73EC16A018,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,f0249f9ed07a5a5a9b20ecf8128647a2c9abcf76,6.293940544128418,2.500976021931883,-0.008692232891917229,"(49, 54, 28)","(1.0, 1.0, 2.0)","(5, 5, 0, 39, 44, 23)","(-14.036221982710448, 44.45746242179927, 10.955082098865212)","(22.115335487264257, 28.513336839732514, 12.274776467052371)",2998453db2d80d91dc1cb2ce0b6fe0f03083651d,"(49, 54, 28)","(1.0, 1.0, 2.0)",1.0,13309.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-ABE2BDFA58,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,74ef1250ffd0a0ae17e268abb70dc5470f16821b,14.580245971679688,4.666928148913069,-0.08266755938529968,"(45, 37, 28)","(1.0, 0.9999999999999999, 2.0)","(6, 6, 5, 34, 24, 13)","(0.27279553899028386, 39.46407450613351, 6.146612774474077)","(26.656028368794328, 20.411347517730498, 10.340425531914894)",ca3c8f29032a6e9d800b5fb5daaa33d1cbecd5bb,"(45, 37, 28)","(1.0, 0.9999999999999999, 2.0)",10.0,282.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-70A9D26F9D,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,bcab0e0db71df643d707a5e2bc8097cfad9ec09f,9.664109230041504,3.4019057505070434,-0.04996619373559952,"(65, 62, 34)","(1.0, 1.0, 2.0)","(6, 5, 2, 54, 50, 29)","(-1.6172390554245126, 30.168791017500048, -16.602194603149734)","(34.00119189511323, 26.18444576877235, 20.012812872467222)",87086d6125227e0e7a55b03ca89d58641cc364f5,"(65, 62, 34)","(1.0, 1.0, 2.0)",37.0,3356.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-6E71728D0A,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,e41356d7cd2b4704805520fbced4244404c788d9,10.052477836608887,3.859639738642438,0.0,"(34, 30, 31)","(1.0, 1.0, 1.9999999999999998)","(5, 6, 5, 24, 18, 21)","(-11.825223983076675, 60.121824697005785, -19.13767032066016)","(14.915719696969697, 15.539772727272727, 18.890151515151516)",d91c1cdd313d8a89a457a4a9eb4f3f2ff16f73fd,"(34, 30, 31)","(1.0, 1.0, 1.9999999999999998)",7.0,1056.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-23A7063684,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,0e55a31f5de5bad72459dc63e7690963d4534bbd,10.50877571105957,2.9751476806572774,-0.009248805232346058,"(48, 48, 30)","(1.0, 1.0, 2.0)","(5, 5, 5, 38, 38, 20)","(-12.714966953528396, 63.19444682907452, 57.72534623063683)","(24.6368330464716, 23.34714682907454, 14.283993115318417)",3addcae540602aa106c99dde286cdbf321971ef4,"(48, 48, 30)","(1.0, 1.0, 2.0)",1.0,7553.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-35F9CC61BB,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,2f3144aeaf7fb16d068a921875e3e7d29264eab5,11.200323104858398,3.5243612345502315,0.6146466732025146,"(33, 37, 30)","(1.0, 1.0, 2.0)","(5, 5, 5, 23, 27, 20)","(2.560914142427279, 51.26288435305918, 42.14449408224674)","(18.40471414242728, 20.09478435305918, 16.78234704112337)",34f78e5ed2d508228809be6529627c57fe0a1b38,"(33, 37, 30)","(1.0, 1.0, 2.0)",1.0,1994.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-40F7945830,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,c267112a96c023c47c15370f0b0b6db399836ed2,11.39837646484375,4.094316937692098,-0.03949934244155884,"(52, 49, 34)","(1.0, 1.0, 1.9999999999999998)","(11, 5, 10, 27, 39, 16)","(-1.516821353065513, 37.7531469344609, -8.045754334038065)","(26.12367864693446, 20.17864693446089, 16.35042283298097)",f62a7a23f8c2b8c89b26ef10e09953eb2f7ac22b,"(52, 49, 34)","(1.0, 1.0, 1.9999999999999998)",6.0,1892.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-86B97F5EA4,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,1a40816b5aee38d188d68f3b4319b931e582364a,10.386229515075684,3.5984052948242344,0.062459878623485565,"(52, 40, 31)","(1.0, 1.0, 1.9999999999999998)","(5, 5, 6, 42, 30, 20)","(-22.54356864210714, 48.31943340452041, -0.41836437088451106)","(25.300231357892862, 18.54173340452038, 18.90211781455775)",91698394a24ff1333ca2b277c0f26bd811dda18f,"(52, 40, 31)","(1.0, 1.0, 1.9999999999999998)",7.0,5619.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-C96DEADDCC,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,e0d61d440f74abd252df5057b93a6ec22aba8cd1,12.55883502960205,4.31616889787628,0.2480051964521408,"(58, 50, 30)","(1.0, 0.9999999999999999, 2.0)","(9, 8, 5, 39, 30, 15)","(-8.299002239050942, 12.75825477696106, 18.826835187785417)","(27.07531380753138, 21.209205020920503, 13.179916317991632)",6d42e78309281772e0b9f8d0619e7eff3e428514,"(58, 50, 30)","(1.0, 0.9999999999999999, 2.0)",10.0,239.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-2B3A14E938,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,c45dff7d470bfda74af77baceeb63e33a8f257a7,8.055505752563477,3.3748338579476003,0.2766953706741333,"(53, 52, 29)","(1.0, 0.9999999999999999, 2.0)","(5, 6, 3, 43, 41, 21)","(3.655282057509382, 30.948013616472018, -2.364084044575332)","(25.330345060893098, 22.35081190798376, 13.328653585926928)",a69cb30327cee9be9867926e32eba42baf6c05ae,"(53, 52, 29)","(1.0, 0.9999999999999999, 2.0)",6.0,5912.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-4A7EB02AA5,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,d9a0a5727c34ffd907e9317ec3652b97e4ea88eb,9.835540771484375,3.6227074084316104,0.22657069563865662,"(27, 31, 20)","(0.9999999999999999, 1.0, 2.0)","(6, 8, 5, 16, 16, 9)","(-12.43947550338898, 31.244461856766968, -48.90787067272464)","(13.149460708782742, 16.217257318952235, 8.681047765793528)",8048324f30616967afe6df6c18d5b03eea0151fc,"(27, 31, 20)","(0.9999999999999999, 1.0, 2.0)",2.0,649.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-75AAF241EB,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,d4226b639aae3c960a0ddbaae4b4ad972403d64c,11.017943382263184,3.2892119898313155,0.12412276118993759,"(49, 59, 33)","(1.0, 1.0, 1.9999999999999998)","(5, 5, 3, 39, 49, 30)","(-2.3214270723521118, 8.435717576612285, 58.35004451055171)","(23.98505312443724, 26.780238909898554, 17.483762530764153)",8e2e77c563760bfecb6203f71f65143c40d095f1,"(49, 59, 33)","(1.0, 1.0, 1.9999999999999998)",1.0,16659.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-F3334A786F,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,3fb037e87057fb9ec4d69e2f392025ecb8cccdd4,9.911641120910645,3.3741903150617265,-0.1576041728258133,"(69, 65, 33)","(0.9999999999999999, 1.0, 2.0)","(5, 5, 0, 59, 55, 28)","(7.942229624224716, 39.03013964334832, -4.984984975540662)","(33.978254942058626, 28.78118609406953, 14.553783231083845)",42c060f0e3e2cbda5134a469ae2e8395baa4882f,"(69, 65, 33)","(0.9999999999999999, 1.0, 2.0)",17.0,14670.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-221E334705,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,de646088b1ab55f7299bb2d6f2d9fe4cf6126f06,11.562180519104004,4.093635096791967,0.0,"(57, 46, 34)","(1.0, 0.9999999999999999, 2.0)","(5, 7, 5, 44, 33, 24)","(-12.999755790950026, 56.16294919420788, 23.8522822751384)","(29.963092586700604, 25.797645561565382, 17.93923003499841)",3d8820534a9d94bf3125ce5bb9bd361f22ef8e1e,"(57, 46, 34)","(1.0, 0.9999999999999999, 2.0)",10.0,3143.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-F23C8BACCE,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,62bc1828b47dbfae2dc3abcb4b51216abccf7458,11.362591743469238,4.065209180585137,-0.10165374726057053,"(57, 46, 37)","(0.9999999999999999, 1.0, 2.0)","(6, 6, 7, 46, 34, 25)","(-8.594204681351048, 53.99548999339869, 41.66977253968448)","(27.050768203072813, 23.32732130928524, 19.705410821643287)",8b7a2a57a16e2af2df2705c5c7f6aa62e14b3b6b,"(57, 46, 37)","(0.9999999999999999, 1.0, 2.0)",14.0,1497.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-EB5661F755,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,31121d6b72695cbb1ac2ba0df2747ee75533f8ea,9.779014587402344,3.574457457348311,-0.18339413404464722,"(44, 50, 31)","(1.0, 1.0, 2.0)","(5, 5, 3, 34, 40, 23)","(1.6528515172916798, 30.68861849438916, 58.33959422571353)","(20.462319867706118, 21.764233404205054, 17.097330498464444)",42373783106bd481ac9c04bb84609a5f86466879,"(44, 50, 31)","(1.0, 1.0, 2.0)",4.0,4233.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-4058D9DB94,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,b5b105643d760597b3501b4928544fb97626da7a,7.345914840698242,3.0054271742286756,0.07353848218917847,"(54, 54, 30)","(1.0, 1.0, 2.0)","(5, 5, 5, 44, 44, 20)","(-3.5483943241532714, 16.153513219317276, 12.544752152797287)","(25.435628227194492, 27.98012048192771, 14.362134251290877)",597ed1da371c36179afac93fe62d0d91ad31ef5c,"(54, 54, 30)","(1.0, 1.0, 2.0)",2.0,11620.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-541979D707,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,c7a2b0ee59034594b6e148f995c34147a90512eb,11.116101264953613,4.490625260960784,-0.16753238439559937,"(43, 42, 31)","(1.0, 0.9999999999999999, 1.9999999999999998)","(5, 5, 5, 33, 28, 21)","(33.980180870245306, 32.07385158249393, -6.426358656591457)","(16.263134057971016, 14.649909420289855, 13.552083333333334)",f7e9c99f05c9146bb426785e8fd22cd8c390aafb,"(43, 42, 31)","(1.0, 0.9999999999999999, 1.9999999999999998)",5.0,2208.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-101973A652,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,052eb570e30e65427bd9ef4e7b9d2cdb75fa0766,7.338049411773682,2.415406481464547,0.0,"(59, 65, 34)","(0.9999999999999999, 1.0, 2.0)","(5, 5, 0, 49, 55, 33)","(-16.027972077289185, 8.484604608682204, 45.537172556445064)","(27.850693143499438, 32.64334332459098, 15.176626701636069)",947d845b792a9ba44dc4405c29a7b911b9e756fe,"(59, 65, 34)","(0.9999999999999999, 1.0, 2.0)",1.0,32028.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-08DAD293D8,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,5e586b315ce45d42ceacad3bfb489add7fb33d91,9.613414764404297,3.155393123628351,-0.1391841471195221,"(54, 55, 34)","(0.9999999999999999, 1.0, 1.9999999999999998)","(5, 5, 3, 44, 45, 28)","(-14.287045786404217, 28.21257975487673, 21.571240828450676)","(26.563030041684634, 28.146543050165302, 16.519476785970966)",be038bba3dd105eecffaa9c0dcfe94653047b209,"(54, 55, 34)","(0.9999999999999999, 1.0, 1.9999999999999998)",4.0,13914.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-AF33632FA3,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,d1d9915ff721dd2fd415488a11d5295e0c211235,12.277715682983398,3.7812494662542053,-0.16833578050136566,"(48, 59, 33)","(1.0, 1.0000000000000002, 2.0)","(5, 5, 1, 38, 38, 27)","(-18.29378057814623, 13.58156811071498, 7.999997502425755)","(21.222093561834182, 16.309402501157944, 11.246410375173692)",bbf91e363e9d588afec007387d8ef330925eaead,"(48, 59, 33)","(1.0, 1.0000000000000002, 2.0)",6.0,4318.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-C0A4DCF961,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,b3b07d7edfe469a5f2e3a283f4acee4544506189,11.457530975341797,4.432542333574089,-0.20451965928077698,"(45, 45, 29)","(0.9999999999999999, 1.0, 1.9999999999999996)","(5, 7, 3, 34, 31, 16)","(2.735262403102361, 32.697109089601426, 82.74230576254135)","(23.127610208816705, 24.65893271461717, 11.164733178654293)",57853375bcef1d4f80a6118a2bc8ad0098a31a66,"(45, 45, 29)","(0.9999999999999999, 1.0, 1.9999999999999996)",13.0,431.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-E1FBDC8477,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,981f448d0d1c7e98eb199d7f6c546425af9b1bd6,12.71245002746582,4.39372335772593,-0.30035361647605896,"(34, 33, 27)","(1.0, 1.0, 2.0)","(6, 5, 7, 23, 23, 15)","(-17.158922979301863, 55.75770747922752, -18.57103454145765)","(16.7825, 11.9375, 17.66)",320165946761b72b11f3bbe0659fcec7b03e80d9,"(34, 33, 27)","(1.0, 1.0, 2.0)",7.0,400.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-1C3C176B7E,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,d9ccb1489433b22f442f7d0b5f3978907ae89ccb,11.129530906677246,4.117413100197661,-0.36046940088272095,"(70, 64, 29)","(1.0, 0.9999999999999999, 2.0)","(8, 5, 1, 55, 52, 23)","(24.778574753426028, 36.27571943092648, 16.377994406109757)","(31.265212399540758, 23.568312284730194, 14.28817451205511)",52d0b8244d4b7f0ddecbeef2e0eaefa25b9fa9ee,"(70, 64, 29)","(1.0, 0.9999999999999999, 2.0)",49.0,871.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-964D61E27E,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,bef3356aa9cc6c97812654943ee04f778833f840,9.662354469299316,3.1167265505254265,0.2707255184650421,"(43, 41, 28)","(1.0, 1.0000000000000002, 1.9999999999999998)","(5, 6, 5, 33, 30, 18)","(13.39213038140369, 22.678321314482368, -68.05090968195103)","(20.89703459637562, 22.556836902800658, 11.06177924217463)",198453c1da3353ec2edaf29116ece88d15dd20c9,"(43, 41, 28)","(1.0, 1.0000000000000002, 1.9999999999999998)",9.0,1214.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-570F46402F,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,1232f8032c5164e1738d4cc3f707d1260fc1ac23,16.52711296081543,5.3399659001298225,0.0,"(42, 37, 26)","(1.0, 1.0, 2.0)","(13, 6, 5, 16, 19, 11)","(1.6886070753206361, 43.96743311041239, 64.74119040796545)","(20.27027027027027, 16.56756756756757, 9.945945945945946)",66b51d87e764dac7d9ca310e8f873167590702a0,"(42, 37, 26)","(1.0, 1.0, 2.0)",5.0,37.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-94107097DD,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,6153b76d0aef7e8d4354ba61d5985ebdbd6af17c,8.968266487121582,3.6274834697205596,0.0782485231757164,"(38, 30, 24)","(1.0, 0.9999999999999999, 2.0)","(5, 5, 5, 27, 20, 14)","(-6.633132740189495, 34.040192701860725, 97.31810296572961)","(18.55168040583386, 15.40583386176284, 10.703233988585923)",985577309df433df2b4aaee19b5fdaef75a707fb,"(38, 30, 24)","(1.0, 0.9999999999999999, 2.0)",4.0,1577.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
