影像号,reader,structural_state,status,failure_class,failure_reason,diagnostics_Configuration_EnabledImageTypes,diagnostics_Configuration_Settings,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Hash,diagnostics_Image-original_Maximum,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Size,diagnostics_Image-original_Spacing,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_CenterOfMass,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Size,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_VoxelNum,diagnostics_Versions_Numpy,diagnostics_Versions_PyRadiomics,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Versions_SimpleITK
IMG-ABFF501689,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,1342bb3043e3a3965ef542d542a5a990e030b5a6,7.281890392303467,2.5671006806110905,0.017826508730649948,"(23, 28, 20)","(1.0, 1.0, 1.9999999999999996)","(8, 9, 8, 8, 14, 7)","(-21.662581313732804, 42.28299842517184, -5.916776706419974)","(11.830188679245284, 14.830188679245284, 10.735849056603774)",d84c3ae5cd9e7a6ec6c10bbe5453adb902184a00,"(23, 28, 20)","(1.0, 1.0, 1.9999999999999996)",3.0,53.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-7CBC99386C,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,b8cba321c1e3ca17b704e6e73e2f16c39e97cae3,8.539180755615234,3.325269625737117,0.0,"(47, 55, 26)","(1.0, 1.0, 2.0)","(6, 16, 7, 34, 31, 18)","(11.33136762853854, 52.919084382678754, -19.273111243180207)","(20.161483253588518, 31.723086124401913, 13.614832535885167)",bc32bebe32b8a1b5f559cb8f581c07c32937349b,"(47, 55, 26)","(1.0, 1.0, 2.0)",11.0,1672.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-0E260E9467,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,16c65320458ce1693fcea77d7d347d703f919963,10.365569114685059,3.7600175587751212,0.0,"(55, 51, 34)","(0.9999999999999998, 1.0, 2.0)","(8, 9, 1, 40, 37, 32)","(-16.861230289259247, 44.87001812884135, -12.988498745063623)","(26.79608108108108, 26.27243243243243, 19.312162162162164)",8cc1eb4fadba16a21cd55c0d72f603056383487d,"(55, 51, 34)","(0.9999999999999998, 1.0, 2.0)",20.0,7400.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-2D81B46B15,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,f6bbd2e9e23a2e54177bb4a39eb7d144efdebeff,7.509857177734375,2.7770067905583242,0.06350459158420563,"(47, 48, 33)","(1.0, 0.9999999999999999, 2.0)","(8, 7, 6, 21, 35, 21)","(-0.6249716358737984, 28.385287508577512, 37.85331850995852)","(17.75, 22.083333333333332, 15.583333333333334)",be2f37425747db7b9841871b3717d626ccd98bf4,"(47, 48, 33)","(1.0, 0.9999999999999999, 2.0)",6.0,12.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-9E4E3CF0DC,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,9cf25b8e03ba2bc88beaab3361279f3d1eacfd49,10.476614952087402,3.7604225088572334,0.0,"(53, 47, 31)","(1.0, 0.9999999999999999, 2.0)","(5, 8, 5, 41, 34, 20)","(4.619243663951213, 56.54895458185497, 2.807699575431881)","(25.446597118728267, 25.674863387978142, 14.117983109786389)",ed8bae8174bad202774cfd5b2daa28c790c7d867,"(53, 47, 31)","(1.0, 0.9999999999999999, 2.0)",12.0,4026.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-D9B504042D,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,979441037a2a5f8577656821718310fefb55b0d5,5.368422031402588,2.418616667831257,0.0,"(46, 55, 34)","(1.0, 1.0, 2.0)","(9, 17, 8, 24, 29, 18)","(-4.3534542107842995, 39.47369843392813, -70.9864581682919)","(20.377906976744185, 28.998062015503876, 17.580103359173126)",ed13b35f919c0635cadf31e8c29e92f50acc8934,"(46, 55, 34)","(1.0, 1.0, 2.0)",3.0,1548.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-6827311D79,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,d1d5beed48f5aba88cae75c66c5d066f0a85a598,9.84730339050293,3.266887416998746,0.0,"(45, 55, 30)","(0.9999999999999999, 0.9999999999999999, 2.0)","(6, 9, 3, 31, 41, 23)","(-16.191100518821926, 30.653942453312766, 21.91732512963192)","(18.14300306435138, 29.28355464759959, 14.939121552604698)",9d9fbe699a485f0f096bfb2354543341a774b025,"(45, 55, 30)","(0.9999999999999999, 0.9999999999999999, 2.0)",2.0,4895.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-BDD045A536,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,67a0f25e14e5bf42d191d2a52b33ed848f7b8978,8.0549955368042,2.7115217463471057,0.0,"(57, 62, 34)","(0.9999999999999999, 1.0, 2.0)","(10, 12, 5, 39, 33, 19)","(-9.276771506782264, 29.14245962434441, -65.47140421893904)","(27.12463768115942, 26.446376811594202, 12.657971014492754)",d5205e7c94bab7b502c6160352dbe04604fb72a9,"(57, 62, 34)","(0.9999999999999999, 1.0, 2.0)",25.0,345.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-C67D2F1ADF,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,52e08b85042bb694ba61c675b7a5869a2169fe2f,6.995754718780518,2.7043312091438425,0.0,"(47, 55, 34)","(1.0, 1.0, 2.0)","(13, 33, 10, 8, 7, 16)","(-21.320753645419277, 57.526519374634326, -19.45737389724861)","(17.466666666666665, 35.7, 12.266666666666667)",4e2973c608533291d0aff7417135ee50c3860d92,"(47, 55, 34)","(1.0, 1.0, 2.0)",2.0,30.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-E025660C70,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,86d7eca46ae7f69fd3c707ad7eb6877f223fb967,8.640348434448242,3.9809767724698055,0.3240453600883484,"(41, 31, 28)","(1.0, 1.0, 1.9999999999999998)","(5, 5, 5, 31, 21, 19)","(-10.076389725341734, 53.25207828396567, 17.752909380552822)","(19.175186515612047, 12.324675324675324, 15.295109146172976)",9a862c14fec3e73248ba0298ca02fdc6f4154249,"(41, 31, 28)","(1.0, 1.0, 1.9999999999999998)",1.0,3619.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
