feature,icc_A,n_A,icc_B,n_B,pass
log-sigma-1-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.4234482294693318,22,0.7857041205720133,8,False
log-sigma-1-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.5379370869000294,22,0.3234775708963802,8,False
log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,0.5673063486332514,22,0.36068691626384575,8,False
log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.6934906357614401,22,0.6720788484291051,8,False
log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,0.6883333419750475,22,0.6835414258740407,8,False
log-sigma-1-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.20032722147110152,22,0.1448444957063139,8,False
log-sigma-1-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.565122091001621,22,0.24310710486077933,8,False
log-sigma-1-0-mm-3D_glszm_ZoneEntropy,0.5789098523857625,22,0.11631641205623718,8,False
log-sigma-1-0-mm-3D_glszm_ZonePercentage,0.8000584734688451,22,0.7460098312468291,8,True
log-sigma-1-0-mm-3D_glszm_ZoneVariance,0.8735933648596496,22,0.7418888895445063,8,True
log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.49730050983753876,22,0.2006557184526563,8,False
log-sigma-1-0-mm-3D_gldm_DependenceNonUniformity,0.6010225744227762,22,0.4190049001142487,8,False
log-sigma-1-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.7978380158731442,22,0.7460448969355709,8,True
log-sigma-1-0-mm-3D_gldm_DependenceVariance,0.8541227318380579,22,0.7427627944413686,8,True
log-sigma-1-0-mm-3D_gldm_GrayLevelNonUniformity,0.8813730560453397,22,0.7077260420371811,8,True
log-sigma-1-0-mm-3D_gldm_GrayLevelVariance,0.5018094767453679,22,0.22492395796376854,8,False
log-sigma-1-0-mm-3D_gldm_HighGrayLevelEmphasis,0.20336072210896308,22,0.1778642772569631,8,False
log-sigma-1-0-mm-3D_gldm_LargeDependenceEmphasis,0.8245770341394897,22,0.7581972521689898,8,True
log-sigma-1-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.3172373136929562,22,0.2833454611513011,8,False
log-sigma-1-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.4719612329966025,22,0.6758657298078353,8,False
log-sigma-1-0-mm-3D_gldm_LowGrayLevelEmphasis,0.4648061274122841,22,0.37079658358921286,8,False
log-sigma-1-0-mm-3D_gldm_SmallDependenceEmphasis,0.7839299066747633,22,0.7406821737910673,8,True
log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.2133578012819604,22,0.16949132694795796,8,False
log-sigma-1-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.4045429665711203,22,0.07524978211136515,8,False
log-sigma-1-0-mm-3D_ngtdm_Busyness,0.7853999933324068,22,0.9570649267004196,8,True
log-sigma-1-0-mm-3D_ngtdm_Coarseness,0.6909970774160068,22,0.16908212411408152,8,False
log-sigma-1-0-mm-3D_ngtdm_Complexity,0.20809186047359787,22,0.0761005473634213,8,False
log-sigma-1-0-mm-3D_ngtdm_Contrast,0.6935837792260972,22,0.6071009537057054,8,False
log-sigma-1-0-mm-3D_ngtdm_Strength,0.8386201742710072,22,0.9120127979061524,8,True
log-sigma-2-0-mm-3D_shape_Elongation,0.4697598842624501,22,0.5738864996852152,8,False
log-sigma-2-0-mm-3D_shape_Flatness,0.616507232972749,22,0.6148435803984232,8,False
log-sigma-2-0-mm-3D_shape_LeastAxisLength,0.7669594053436322,22,0.8118146024205378,8,True
log-sigma-2-0-mm-3D_shape_MajorAxisLength,0.7644796519635452,22,0.5697862559124197,8,True
log-sigma-2-0-mm-3D_shape_Maximum2DDiameterColumn,0.8211426819564499,22,0.4773879265459173,8,True
log-sigma-2-0-mm-3D_shape_Maximum2DDiameterRow,0.7385779235397708,22,0.3607357215725509,8,False
log-sigma-2-0-mm-3D_shape_Maximum2DDiameterSlice,0.6496447982144226,22,0.5852050439216012,8,False
log-sigma-2-0-mm-3D_shape_Maximum3DDiameter,0.739142709602197,22,0.41764856156734387,8,False
log-sigma-2-0-mm-3D_shape_MeshVolume,0.7283102577095294,22,0.5641616353792328,8,False
log-sigma-2-0-mm-3D_shape_MinorAxisLength,0.6657388317444173,22,0.6521972274917414,8,False
log-sigma-2-0-mm-3D_shape_Sphericity,0.5113266810893029,22,0.764270329765584,8,False
log-sigma-2-0-mm-3D_shape_SurfaceArea,0.7442170545138365,22,0.7226857197978283,8,False
log-sigma-2-0-mm-3D_shape_SurfaceVolumeRatio,0.5015427142356769,22,0.11105134467485078,8,False
log-sigma-2-0-mm-3D_shape_VoxelVolume,0.7286509529434513,22,0.5653591439073548,8,False
log-sigma-2-0-mm-3D_firstorder_10Percentile,0.8909822678488102,22,0.606356968215159,8,True
log-sigma-2-0-mm-3D_firstorder_90Percentile,0.5776317608157143,22,0.7953216374269005,8,False
log-sigma-2-0-mm-3D_firstorder_Energy,0.7244721191229473,22,0.5426698194704255,8,False
log-sigma-2-0-mm-3D_firstorder_Entropy,0.8492840440557492,22,0.691753406421706,8,True
log-sigma-2-0-mm-3D_firstorder_InterquartileRange,0.7465941393801864,22,0.8087431693989071,8,False
log-sigma-2-0-mm-3D_firstorder_Kurtosis,0.7852213218333017,22,0.7000523231075219,8,True
log-sigma-2-0-mm-3D_firstorder_Maximum,0.6809710258418168,22,0.17472992015030528,8,False
log-sigma-2-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.784012595491199,22,0.6616543213703929,8,True
log-sigma-2-0-mm-3D_firstorder_Mean,0.5513056177108138,22,0.7660232096502664,8,False
log-sigma-2-0-mm-3D_firstorder_Median,0.36583679114799494,22,0.6701570680628272,8,False
log-sigma-2-0-mm-3D_firstorder_Minimum,0.7948279361029775,22,0.5163590977979851,8,True
log-sigma-2-0-mm-3D_firstorder_Range,0.7390519187358919,22,0.22158075601374566,8,False
log-sigma-2-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.7590632395647016,22,0.7467519178818424,8,True
log-sigma-2-0-mm-3D_firstorder_RootMeanSquared,0.5089449337234653,22,0.7966078806524097,8,False
log-sigma-2-0-mm-3D_firstorder_Skewness,0.8020344891649946,22,0.9420058612679522,8,True
log-sigma-2-0-mm-3D_firstorder_TotalEnergy,0.7244721191229473,22,0.5426698194704259,8,False
log-sigma-2-0-mm-3D_firstorder_Uniformity,0.8546933854351133,22,0.7861078999700307,8,True
log-sigma-2-0-mm-3D_firstorder_Variance,0.6838602669445708,22,0.5058088316935149,8,False
log-sigma-2-0-mm-3D_glcm_Autocorrelation,0.6968065353902835,22,0.440233151667645,8,False
log-sigma-2-0-mm-3D_glcm_ClusterProminence,0.4654905533808338,22,0.1470916449338366,8,False
log-sigma-2-0-mm-3D_glcm_ClusterShade,0.7696123077721428,22,0.7702369348000695,8,True
log-sigma-2-0-mm-3D_glcm_ClusterTendency,0.6468963763569581,22,0.46138071426643756,8,False
log-sigma-2-0-mm-3D_glcm_Contrast,0.7142558914140293,22,0.5492710603373908,8,False
log-sigma-2-0-mm-3D_glcm_Correlation,0.5843516262734364,22,0.6124660509477045,8,False
log-sigma-2-0-mm-3D_glcm_DifferenceAverage,0.814310855682418,22,0.690963684457163,8,True
log-sigma-2-0-mm-3D_glcm_DifferenceEntropy,0.8313258452827664,22,0.7188822880783131,8,True
log-sigma-2-0-mm-3D_glcm_DifferenceVariance,0.7016747950843718,22,0.4971383442262658,8,False
log-sigma-2-0-mm-3D_glcm_Id,0.8473067360861123,22,0.8076601197845075,8,True
log-sigma-2-0-mm-3D_glcm_Idm,0.8456284772419197,22,0.8203792700452678,8,True
log-sigma-2-0-mm-3D_glcm_Idmn,0.9204395974393419,22,-0.08511830733586141,8,True
log-sigma-2-0-mm-3D_glcm_Idn,0.9062487319233984,22,0.07589832621314117,8,True
log-sigma-2-0-mm-3D_glcm_Imc1,0.6001408379561101,22,0.2950563090478317,8,False
log-sigma-2-0-mm-3D_glcm_Imc2,0.6836210195559259,22,0.6806001313303178,8,False
log-sigma-2-0-mm-3D_glcm_InverseVariance,0.8506600956170667,22,0.8074005762103358,8,True
log-sigma-2-0-mm-3D_glcm_JointAverage,0.7391210787233584,22,0.6169519878280886,8,False
log-sigma-2-0-mm-3D_glcm_JointEnergy,0.7813802316558118,22,0.8223125629779157,8,True
log-sigma-2-0-mm-3D_glcm_JointEntropy,0.809471504139104,22,0.6714193568380052,8,True
log-sigma-2-0-mm-3D_glcm_MCC,0.6126184191246308,22,0.5708249997443279,8,False
log-sigma-2-0-mm-3D_glcm_MaximumProbability,0.7024311431540675,22,0.8060458967678114,8,False
log-sigma-2-0-mm-3D_glcm_SumAverage,0.7391210787233593,22,0.6169519878280885,8,False
log-sigma-2-0-mm-3D_glcm_SumEntropy,0.8241754030628553,22,0.6687457659755396,8,True
log-sigma-2-0-mm-3D_glcm_SumSquares,0.6568782102494755,22,0.4690435405772305,8,False
log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformity,0.884406737026048,22,0.5496395057477644,8,True
log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.8685728355666165,22,0.7676530555772128,8,True
log-sigma-2-0-mm-3D_glrlm_GrayLevelVariance,0.6838656835539934,22,0.4930153366105158,8,False
log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.6971685100692169,22,0.4071198871148687,8,False
log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,0.8515911531435306,22,0.8835029502682293,8,True
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.7115811471483153,22,0.42330799498145844,8,False
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.6511679684711587,22,0.8830802730426695,8,False
log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.6470813058823173,22,0.8498063860421355,8,False
log-sigma-2-0-mm-3D_glrlm_RunEntropy,0.8242211727262335,22,0.517467211348517,8,True
log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformity,0.6675612993831191,22,0.5545563368177736,8,False
log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.8690786037303508,22,0.8966510762396339,8,True
log-sigma-2-0-mm-3D_glrlm_RunPercentage,0.8663019088874107,22,0.8921515705846381,8,True
log-sigma-2-0-mm-3D_glrlm_RunVariance,0.849135499832654,22,0.8796897461008637,8,True
log-sigma-2-0-mm-3D_glrlm_ShortRunEmphasis,0.8640216824214942,22,0.892894742087146,8,True
log-sigma-2-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.6951352526022907,22,0.40296075625338634,8,False
log-sigma-2-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.6499982038910892,22,0.8358059923459513,8,False
log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformity,0.6203761338715045,22,0.4872242257183752,8,False
log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.9437871141240779,22,0.5273499526539975,8,True
log-sigma-2-0-mm-3D_glszm_GrayLevelVariance,0.6668737904505116,22,0.2652685244023131,8,False
log-sigma-2-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.6977079223901318,22,0.30524892363770295,8,False
log-sigma-2-0-mm-3D_glszm_LargeAreaEmphasis,0.8830563693194876,22,0.8651238177160857,8,True
log-sigma-2-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.969600021918575,22,0.5186582156154852,8,True
log-sigma-2-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.8032158579293844,22,0.8337232198425057,8,True
log-sigma-2-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.6294633255949454,22,0.6864189558402107,8,False
log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.5794711281048865,22,0.3531180557707264,8,False
log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.7606981707081193,22,0.5351319746797746,8,True
log-sigma-2-0-mm-3D_glszm_SmallAreaEmphasis,0.7453956947858764,22,0.5044414837515903,8,False
log-sigma-2-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.6803208370492553,22,0.27761922041182063,8,False
log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.6483093120083104,22,0.544440894655443,8,False
log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.8958627293697149,22,0.2391455643624839,8,True
log-sigma-2-0-mm-3D_glszm_ZonePercentage,0.8710166751881835,22,0.9092383672214854,8,True
log-sigma-2-0-mm-3D_glszm_ZoneVariance,0.88369331106742,22,0.8635659004139363,8,True
log-sigma-2-0-mm-3D_gldm_DependenceEntropy,0.6406392488651083,22,0.2301501837039372,8,False
log-sigma-2-0-mm-3D_gldm_DependenceNonUniformity,0.5867386999007211,22,0.5133096374706471,8,False
log-sigma-2-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.8771013329965077,22,0.9046523047283063,8,True
log-sigma-2-0-mm-3D_gldm_DependenceVariance,0.8258658532962047,22,0.8890356348905533,8,True
log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,0.8986432233815056,22,0.5602073098061262,8,True
log-sigma-2-0-mm-3D_gldm_GrayLevelVariance,0.6838602669445711,22,0.5058088316935149,8,False
log-sigma-2-0-mm-3D_gldm_HighGrayLevelEmphasis,0.6972211451761533,22,0.4138924105041345,8,False
log-sigma-2-0-mm-3D_gldm_LargeDependenceEmphasis,0.8472062105274645,22,0.8870903217006941,8,True
log-sigma-2-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.8250228524644367,22,0.526357389056232,8,True
log-sigma-2-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.7116485931024144,22,0.9032978008380751,8,False
log-sigma-2-0-mm-3D_gldm_LowGrayLevelEmphasis,0.6504900692167351,22,0.8573667353085056,8,False
log-sigma-2-0-mm-3D_gldm_SmallDependenceEmphasis,0.8626629974859154,22,0.9046598861828802,8,True
log-sigma-2-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.6760280248427586,22,0.33923479980047977,8,False
log-sigma-2-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.7934922059520886,22,0.28075649241116873,8,True
log-sigma-2-0-mm-3D_ngtdm_Busyness,0.7618010721283804,22,0.6134801566884159,8,True
log-sigma-2-0-mm-3D_ngtdm_Coarseness,0.6547175942010274,22,0.2158193378515567,8,False
log-sigma-2-0-mm-3D_ngtdm_Complexity,0.6031964190794769,22,0.12123742536507486,8,False
log-sigma-2-0-mm-3D_ngtdm_Contrast,0.8616497094360257,22,0.911917063851821,8,True
log-sigma-2-0-mm-3D_ngtdm_Strength,0.6558597298815719,22,0.8567665538488619,8,False
log-sigma-3-0-mm-3D_shape_Elongation,0.4697598842624501,22,0.5738864996852152,8,False
log-sigma-3-0-mm-3D_shape_Flatness,0.616507232972749,22,0.6148435803984232,8,False
log-sigma-3-0-mm-3D_shape_LeastAxisLength,0.7669594053436322,22,0.8118146024205378,8,True
log-sigma-3-0-mm-3D_shape_MajorAxisLength,0.7644796519635452,22,0.5697862559124197,8,True
log-sigma-3-0-mm-3D_shape_Maximum2DDiameterColumn,0.8211426819564499,22,0.4773879265459173,8,True
log-sigma-3-0-mm-3D_shape_Maximum2DDiameterRow,0.7385779235397708,22,0.3607357215725509,8,False
log-sigma-3-0-mm-3D_shape_Maximum2DDiameterSlice,0.6496447982144226,22,0.5852050439216012,8,False
log-sigma-3-0-mm-3D_shape_Maximum3DDiameter,0.739142709602197,22,0.41764856156734387,8,False
log-sigma-3-0-mm-3D_shape_MeshVolume,0.7283102577095294,22,0.5641616353792328,8,False
log-sigma-3-0-mm-3D_shape_MinorAxisLength,0.6657388317444173,22,0.6521972274917414,8,False
log-sigma-3-0-mm-3D_shape_Sphericity,0.5113266810893029,22,0.764270329765584,8,False
log-sigma-3-0-mm-3D_shape_SurfaceArea,0.7442170545138365,22,0.7226857197978283,8,False
log-sigma-3-0-mm-3D_shape_SurfaceVolumeRatio,0.5015427142356769,22,0.11105134467485078,8,False
log-sigma-3-0-mm-3D_shape_VoxelVolume,0.7286509529434513,22,0.5653591439073548,8,False
log-sigma-3-0-mm-3D_firstorder_10Percentile,0.9334325642933928,22,0.7592356687898089,8,True
log-sigma-3-0-mm-3D_firstorder_90Percentile,0.7193887153235213,22,0.7858508604206501,8,False
log-sigma-3-0-mm-3D_firstorder_Energy,0.7153890741212847,22,0.5322257859338466,8,False
log-sigma-3-0-mm-3D_firstorder_Entropy,0.8911276295632318,22,0.7251108803167428,8,True
log-sigma-3-0-mm-3D_firstorder_InterquartileRange,0.7742728030535695,22,0.6981132075471699,8,True
log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.9346413267526508,22,0.6446615080323671,8,True
log-sigma-3-0-mm-3D_firstorder_Maximum,0.7474283431539,22,0.2302292934019654,8,False
log-sigma-3-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.8087754427558789,22,0.728066126047182,8,True
log-sigma-3-0-mm-3D_firstorder_Mean,0.7954837058921257,22,0.893655076334702,8,True
log-sigma-3-0-mm-3D_firstorder_Median,0.7320102565622738,22,0.8096676737160121,8,False
log-sigma-3-0-mm-3D_firstorder_Minimum,0.8461981029388901,22,0.8009286128845037,8,True
log-sigma-3-0-mm-3D_firstorder_Range,0.8046350129743918,22,0.4876638794260349,8,True
log-sigma-3-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.8191715256733547,22,0.7746882900908101,8,True
log-sigma-3-0-mm-3D_firstorder_RootMeanSquared,0.7714770683462492,22,0.9015425735381603,8,True
log-sigma-3-0-mm-3D_firstorder_Skewness,0.7888257816128715,22,0.9454054841995089,8,True
log-sigma-3-0-mm-3D_firstorder_TotalEnergy,0.715389074121285,22,0.5322257859338468,8,False
log-sigma-3-0-mm-3D_firstorder_Uniformity,0.9376802104381992,22,0.7904831277305469,8,True
log-sigma-3-0-mm-3D_firstorder_Variance,0.6685205384712868,22,0.6039710994953499,8,False
log-sigma-3-0-mm-3D_glcm_Autocorrelation,0.733522839267486,22,0.824066956427091,8,False
log-sigma-3-0-mm-3D_glcm_ClusterProminence,0.39985590755691997,22,0.22322614327193058,8,False
log-sigma-3-0-mm-3D_glcm_ClusterShade,0.6617725655923001,22,0.8939905910434738,8,False
log-sigma-3-0-mm-3D_glcm_ClusterTendency,0.6321474763661086,22,0.525049491215163,8,False
log-sigma-3-0-mm-3D_glcm_Contrast,0.728144820957334,22,0.6954067871488819,8,False
log-sigma-3-0-mm-3D_glcm_Correlation,0.6280957511051954,22,0.46295903760477713,8,False
log-sigma-3-0-mm-3D_glcm_DifferenceAverage,0.8386111266853495,22,0.7877629323854052,8,True
log-sigma-3-0-mm-3D_glcm_DifferenceEntropy,0.8535088608487358,22,0.7956421368914222,8,True
log-sigma-3-0-mm-3D_glcm_DifferenceVariance,0.7088207754359935,22,0.6573861635526346,8,False
log-sigma-3-0-mm-3D_glcm_Id,0.89135931133398,22,0.8516690250231386,8,True
log-sigma-3-0-mm-3D_glcm_Idm,0.8930388331601673,22,0.8568105256696157,8,True
log-sigma-3-0-mm-3D_glcm_Idmn,0.969337899384715,22,0.5455183505025435,8,True
log-sigma-3-0-mm-3D_glcm_Idn,0.9679854743468611,22,0.5882580834378666,8,True
