影像号,读者,split,filter,n_roi,n_below,n_above,frac_below,frac_above,roi_min,roi_max
IMG-9E2C4ABE0B,R1,A,wavelet-LLL,8856,0,0,0.0,0.0,3.113591194152832,11.870837211608887
IMG-9E2C4ABE0B,R1,A,log-sigma-1-0-mm-3D,8856,0,0,0.0,0.0,-1.1455962657928467,1.043208122253418
IMG-9E2C4ABE0B,R1,A,log-sigma-2-0-mm-3D,8856,0,0,0.0,0.0,-1.165156364440918,0.9579324722290039
IMG-9E2C4ABE0B,R1,A,log-sigma-3-0-mm-3D,8856,0,0,0.0,0.0,-0.8662084341049194,1.2122955322265625
IMG-CC74D73278,R1,B,wavelet-LLH,1875,0,0,0.0,0.0,-0.7539462447166443,0.6122344732284546
IMG-CC74D73278,R1,B,wavelet-LHL,1875,0,0,0.0,0.0,-1.1639503240585327,0.6860436201095581
IMG-CC74D73278,R1,B,wavelet-LHH,1875,0,0,0.0,0.0,-0.3339393734931946,0.5487338304519653
IMG-CC74D73278,R1,B,wavelet-HLL,1875,0,0,0.0,0.0,-1.061644434928894,1.0829356908798218
IMG-CC74D73278,R1,B,wavelet-HLH,1875,0,0,0.0,0.0,-0.40393078327178955,0.4327722191810608
IMG-CC74D73278,R1,B,wavelet-HHL,1875,0,0,0.0,0.0,-0.6104448437690735,0.5525933504104614
IMG-CC74D73278,R1,B,wavelet-HHH,1875,0,0,0.0,0.0,-0.26096275448799133,0.27044379711151123
IMG-CC74D73278,R1,B,wavelet-LLL,1875,0,0,0.0,0.0,4.525882244110107,8.775352478027344
IMG-CC74D73278,R1,B,log-sigma-1-0-mm-3D,1875,0,0,0.0,0.0,-0.48672395944595337,0.5070714950561523
IMG-CC74D73278,R1,B,log-sigma-2-0-mm-3D,1875,0,0,0.0,0.0,-0.4174729585647583,0.5805330276489258
IMG-CC74D73278,R1,B,log-sigma-3-0-mm-3D,1875,0,0,0.0,0.0,-0.485027551651001,0.5030521154403687
IMG-B842AB8222,R1,A,wavelet-LLH,1973,0,0,0.0,0.0,-2.19974684715271,2.061533212661743
IMG-B842AB8222,R1,A,wavelet-LHL,1973,0,0,0.0,0.0,-2.09597110748291,3.1025640964508057
IMG-B842AB8222,R1,A,wavelet-LHH,1973,0,0,0.0,0.0,-1.3046172857284546,1.1375415325164795
IMG-B842AB8222,R1,A,wavelet-HLL,1973,0,0,0.0,0.0,-3.200922966003418,4.284504413604736
