影像号,读者,filter,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass
IMG-CEF96B0BDF,R1,wavelet-HHH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},d265ac7bc7d4a0dac388e3428f3473b5d35241bf,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(68, 73, 30)",154.67745769540693,1.0,295.0,12027a4d263c85f42f28a828a3853dfbcc438025,"(1.0, 0.9999999999999999, 1.9999999999999998)","(68, 73, 30)","(5, 5, 1, 58, 63, 28)",45829,1,"(32.80704357502891, 32.089004778633615, 14.286630735996859)","(14.746858491578664, 46.45023740473892, 12.59399001954634)"
IMG-CEF96B0BDF,R1,wavelet-LLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},eb61ab85835b360a5b2ee089f10dc5782d817d9c,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(68, 73, 30)",31.060307547676604,1.0,81.0,12027a4d263c85f42f28a828a3853dfbcc438025,"(1.0, 0.9999999999999999, 1.9999999999999998)","(68, 73, 30)","(5, 5, 1, 58, 63, 28)",45829,1,"(32.80704357502891, 32.089004778633615, 14.286630735996859)","(14.746858491578664, 46.45023740473892, 12.59399001954634)"
IMG-CEF96B0BDF,R1,log-sigma-1-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},29357f5e60af21a3779832e09c6a7ac591e09eeb,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(68, 73, 30)",165.82234756916466,65.0,251.0,12027a4d263c85f42f28a828a3853dfbcc438025,"(1.0, 0.9999999999999999, 1.9999999999999998)","(68, 73, 30)","(5, 5, 1, 58, 63, 28)",45829,1,"(32.80704357502891, 32.089004778633615, 14.286630735996859)","(14.746858491578664, 46.45023740473892, 12.59399001954634)"
IMG-CEF96B0BDF,R1,log-sigma-2-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},d1a393b43b40b982d9eaba36749e06bb1e65ff2c,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(68, 73, 30)",115.63115766854688,55.0,165.0,12027a4d263c85f42f28a828a3853dfbcc438025,"(1.0, 0.9999999999999999, 1.9999999999999998)","(68, 73, 30)","(5, 5, 1, 58, 63, 28)",45829,1,"(32.80704357502891, 32.089004778633615, 14.286630735996859)","(14.746858491578664, 46.45023740473892, 12.59399001954634)"
IMG-CEF96B0BDF,R1,log-sigma-3-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},9708c508e1f161a86366aed1a9aa0926012d25e1,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(68, 73, 30)",90.59490330378726,39.0,130.0,12027a4d263c85f42f28a828a3853dfbcc438025,"(1.0, 0.9999999999999999, 1.9999999999999998)","(68, 73, 30)","(5, 5, 1, 58, 63, 28)",45829,1,"(32.80704357502891, 32.089004778633615, 14.286630735996859)","(14.746858491578664, 46.45023740473892, 12.59399001954634)"
IMG-048378B0B0,R1,wavelet-LLH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},3261e299d305510411ece377ed7f0def5fe1092a,3D,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)",154.94725516029865,64.0,235.0,8f8320c1315e99a90798153656143b2a8b23fa7e,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)","(5, 5, 3, 35, 34, 15)",6677,1,"(22.111726823423695, 22.29219709450352, 10.04522989366482)","(-8.135849324642141, 35.24859260165007, -1.682902395592599)"
IMG-048378B0B0,R1,wavelet-LHL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},eaaa0e53e66fee08281f515a91487962281ee4e4,3D,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)",216.4721563460694,106.0,331.0,8f8320c1315e99a90798153656143b2a8b23fa7e,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)","(5, 5, 3, 35, 34, 15)",6677,1,"(22.111726823423695, 22.29219709450352, 10.04522989366482)","(-8.135849324642141, 35.24859260165007, -1.682902395592599)"
IMG-048378B0B0,R1,wavelet-LHH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},1f813b0ce3e0a116bb893818a946a959d32491c8,3D,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)",168.0590909090909,74.0,271.0,8f8320c1315e99a90798153656143b2a8b23fa7e,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)","(5, 5, 3, 35, 34, 15)",6677,1,"(22.111726823423695, 22.29219709450352, 10.04522989366482)","(-8.135849324642141, 35.24859260165007, -1.682902395592599)"
IMG-048378B0B0,R1,wavelet-HLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},be272864f1cc73aad3a082c1a9971d5feb3fbb80,3D,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)",218.33884497145365,117.0,311.0,8f8320c1315e99a90798153656143b2a8b23fa7e,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)","(5, 5, 3, 35, 34, 15)",6677,1,"(22.111726823423695, 22.29219709450352, 10.04522989366482)","(-8.135849324642141, 35.24859260165007, -1.682902395592599)"
IMG-048378B0B0,R1,wavelet-HLH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},e6d2846195bec6886fb3063e7a38ecbf9d030e41,3D,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)",178.84729907773385,78.0,272.0,8f8320c1315e99a90798153656143b2a8b23fa7e,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)","(5, 5, 3, 35, 34, 15)",6677,1,"(22.111726823423695, 22.29219709450352, 10.04522989366482)","(-8.135849324642141, 35.24859260165007, -1.682902395592599)"
IMG-048378B0B0,R1,wavelet-HHL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},731106c047cae39bf8f1da8f023bb8e4e914fc44,3D,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)",136.7860781730347,46.0,251.0,8f8320c1315e99a90798153656143b2a8b23fa7e,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)","(5, 5, 3, 35, 34, 15)",6677,1,"(22.111726823423695, 22.29219709450352, 10.04522989366482)","(-8.135849324642141, 35.24859260165007, -1.682902395592599)"
IMG-048378B0B0,R1,wavelet-HHH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},8829651bd96be58ab81a29cfb43aad8d98353b22,3D,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)",154.67731664470796,53.0,240.0,8f8320c1315e99a90798153656143b2a8b23fa7e,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)","(5, 5, 3, 35, 34, 15)",6677,1,"(22.111726823423695, 22.29219709450352, 10.04522989366482)","(-8.135849324642141, 35.24859260165007, -1.682902395592599)"
IMG-048378B0B0,R1,wavelet-LLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},9216fb8abb3927eef0e009b3c29f38a076f8149c,3D,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)",36.45450153711023,5.0,79.0,8f8320c1315e99a90798153656143b2a8b23fa7e,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)","(5, 5, 3, 35, 34, 15)",6677,1,"(22.111726823423695, 22.29219709450352, 10.04522989366482)","(-8.135849324642141, 35.24859260165007, -1.682902395592599)"
IMG-048378B0B0,R1,log-sigma-1-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b358dd6f6a694983a396fc7055a5dd3c3cb514de,3D,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)",165.89466403162055,96.0,255.0,8f8320c1315e99a90798153656143b2a8b23fa7e,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)","(5, 5, 3, 35, 34, 15)",6677,1,"(22.111726823423695, 22.29219709450352, 10.04522989366482)","(-8.135849324642141, 35.24859260165007, -1.682902395592599)"
IMG-048378B0B0,R1,log-sigma-2-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},ee73fd2cde51977040efacdc8216fb01a9b5bcc1,3D,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)",116.62812911725955,60.0,171.0,8f8320c1315e99a90798153656143b2a8b23fa7e,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)","(5, 5, 3, 35, 34, 15)",6677,1,"(22.111726823423695, 22.29219709450352, 10.04522989366482)","(-8.135849324642141, 35.24859260165007, -1.682902395592599)"
IMG-048378B0B0,R1,log-sigma-3-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},763f267ee1bb28c0ce9cfd34a76673bdb6f04d44,3D,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)",92.50516029863856,33.0,136.0,8f8320c1315e99a90798153656143b2a8b23fa7e,"(1.0, 1.0, 2.0000000000000004)","(45, 44, 23)","(5, 5, 3, 35, 34, 15)",6677,1,"(22.111726823423695, 22.29219709450352, 10.04522989366482)","(-8.135849324642141, 35.24859260165007, -1.682902395592599)"
IMG-5B62E67F31,R1,wavelet-LLH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},1070606baad561b43a935897e412ae74ffb95207,3D,"(1.0, 1.0, 2.0)","(57, 59, 30)",155.10062444246208,100.0,209.0,876eacb97ee6aa60c2dea751e27d286ffd31bada,"(1.0, 1.0, 2.0)","(57, 59, 30)","(5, 5, 5, 47, 49, 20)",13266,1,"(27.87946630483944, 31.78456203829338, 14.625810342228252)","(-3.494798558534306, 40.38530045971926, -23.98195822933222)"
IMG-5B62E67F31,R1,wavelet-LHL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},2df83be396f632e3054ebd5c1a65ba1a9329459a,3D,"(1.0, 1.0, 2.0)","(57, 59, 30)",216.46937258400237,131.0,277.0,876eacb97ee6aa60c2dea751e27d286ffd31bada,"(1.0, 1.0, 2.0)","(57, 59, 30)","(5, 5, 5, 47, 49, 20)",13266,1,"(27.87946630483944, 31.78456203829338, 14.625810342228252)","(-3.494798558534306, 40.38530045971926, -23.98195822933222)"
IMG-5B62E67F31,R1,wavelet-LHH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},68f8306b1e560d4cc007269d2d1599fe0aa5f151,3D,"(1.0, 1.0, 2.0)","(57, 59, 30)",168.0593914163941,95.0,264.0,876eacb97ee6aa60c2dea751e27d286ffd31bada,"(1.0, 1.0, 2.0)","(57, 59, 30)","(5, 5, 5, 47, 49, 20)",13266,1,"(27.87946630483944, 31.78456203829338, 14.625810342228252)","(-3.494798558534306, 40.38530045971926, -23.98195822933222)"
IMG-5B62E67F31,R1,wavelet-HLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},0a8444d78080d4fb84ab9c9491eda8e6a6c74fb8,3D,"(1.0, 1.0, 2.0)","(57, 59, 30)",218.34927148379424,162.0,270.0,876eacb97ee6aa60c2dea751e27d286ffd31bada,"(1.0, 1.0, 2.0)","(57, 59, 30)","(5, 5, 5, 47, 49, 20)",13266,1,"(27.87946630483944, 31.78456203829338, 14.625810342228252)","(-3.494798558534306, 40.38530045971926, -23.98195822933222)"
IMG-5B62E67F31,R1,wavelet-HLH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},f1c07f8349affde268fd00a5e04b2e223c8930d1,3D,"(1.0, 1.0, 2.0)","(57, 59, 30)",178.84595103578155,111.0,247.0,876eacb97ee6aa60c2dea751e27d286ffd31bada,"(1.0, 1.0, 2.0)","(57, 59, 30)","(5, 5, 5, 47, 49, 20)",13266,1,"(27.87946630483944, 31.78456203829338, 14.625810342228252)","(-3.494798558534306, 40.38530045971926, -23.98195822933222)"
IMG-5B62E67F31,R1,wavelet-HHL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},27e898509ccf2fe3f91af4b695ef34e728e3a938,3D,"(1.0, 1.0, 2.0)","(57, 59, 30)",136.7853404698186,76.0,193.0,876eacb97ee6aa60c2dea751e27d286ffd31bada,"(1.0, 1.0, 2.0)","(57, 59, 30)","(5, 5, 5, 47, 49, 20)",13266,1,"(27.87946630483944, 31.78456203829338, 14.625810342228252)","(-3.494798558534306, 40.38530045971926, -23.98195822933222)"
IMG-5B62E67F31,R1,wavelet-HHH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},8be30a3e93bf37a16c6b7a595fa1daf750060ccb,3D,"(1.0, 1.0, 2.0)","(57, 59, 30)",154.67876895628902,86.0,224.0,876eacb97ee6aa60c2dea751e27d286ffd31bada,"(1.0, 1.0, 2.0)","(57, 59, 30)","(5, 5, 5, 47, 49, 20)",13266,1,"(27.87946630483944, 31.78456203829338, 14.625810342228252)","(-3.494798558534306, 40.38530045971926, -23.98195822933222)"
IMG-5B62E67F31,R1,wavelet-LLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},f547fd44e68ede76486d96fc84771a73d1590949,3D,"(1.0, 1.0, 2.0)","(57, 59, 30)",22.192645455446527,2.0,45.0,876eacb97ee6aa60c2dea751e27d286ffd31bada,"(1.0, 1.0, 2.0)","(57, 59, 30)","(5, 5, 5, 47, 49, 20)",13266,1,"(27.87946630483944, 31.78456203829338, 14.625810342228252)","(-3.494798558534306, 40.38530045971926, -23.98195822933222)"
IMG-5B62E67F31,R1,log-sigma-1-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},3a602ee9500b4a07d5d348f5298506cc7a03c4b4,3D,"(1.0, 1.0, 2.0)","(57, 59, 30)",165.85110516404004,113.0,205.0,876eacb97ee6aa60c2dea751e27d286ffd31bada,"(1.0, 1.0, 2.0)","(57, 59, 30)","(5, 5, 5, 47, 49, 20)",13266,1,"(27.87946630483944, 31.78456203829338, 14.625810342228252)","(-3.494798558534306, 40.38530045971926, -23.98195822933222)"
IMG-5B62E67F31,R1,log-sigma-2-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},353121777847f3b2925ba80902c7d7e950be81de,3D,"(1.0, 1.0, 2.0)","(57, 59, 30)",116.40051541282585,79.0,149.0,876eacb97ee6aa60c2dea751e27d286ffd31bada,"(1.0, 1.0, 2.0)","(57, 59, 30)","(5, 5, 5, 47, 49, 20)",13266,1,"(27.87946630483944, 31.78456203829338, 14.625810342228252)","(-3.494798558534306, 40.38530045971926, -23.98195822933222)"
IMG-5B62E67F31,R1,log-sigma-3-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},a73194fb72b28bec4ed5ca0c9f175ee7f87bec44,3D,"(1.0, 1.0, 2.0)","(57, 59, 30)",91.90916840122907,64.0,119.0,876eacb97ee6aa60c2dea751e27d286ffd31bada,"(1.0, 1.0, 2.0)","(57, 59, 30)","(5, 5, 5, 47, 49, 20)",13266,1,"(27.87946630483944, 31.78456203829338, 14.625810342228252)","(-3.494798558534306, 40.38530045971926, -23.98195822933222)"
IMG-45C8FC8645,R1,wavelet-LLH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b86d2b0fa390516fd11ed4147d1cfdb125401e07,3D,"(1.0, 0.9999999999999999, 2.0)","(66, 80, 30)",155.09971590909092,27.0,310.0,3da5bf5f7669502f29163292c0c8f306f1083f25,"(1.0, 0.9999999999999999, 2.0)","(66, 80, 30)","(5, 5, 0, 56, 70, 29)",36451,1,"(33.56168555046501, 41.305533455872265, 12.745329346245645)","(-4.560050746033092, 36.27968378644489, 10.317877284689324)"
IMG-45C8FC8645,R1,wavelet-LHL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},e45ed43369e9ff30a72d4d74a140caf3c64b0b72,3D,"(1.0, 0.9999999999999999, 2.0)","(66, 80, 30)",216.47223484848485,89.0,321.0,3da5bf5f7669502f29163292c0c8f306f1083f25,"(1.0, 0.9999999999999999, 2.0)","(66, 80, 30)","(5, 5, 0, 56, 70, 29)",36451,1,"(33.56168555046501, 41.305533455872265, 12.745329346245645)","(-4.560050746033092, 36.27968378644489, 10.317877284689324)"
