影像号,读者,split,filter,n_roi,n_below,n_above,frac_below,frac_above,roi_min,roi_max
IMG-570F46402F,R1,A,wavelet-LHH,4781,0,0,0.0,0.0,-1.051999807357788,1.078050971031189
IMG-570F46402F,R1,A,wavelet-HLL,4781,0,0,0.0,0.0,-2.2876479625701904,3.5613834857940674
IMG-570F46402F,R1,A,wavelet-HLH,4781,0,0,0.0,0.0,-2.045485019683838,1.2673050165176392
IMG-570F46402F,R1,A,wavelet-HHL,4781,0,0,0.0,0.0,-2.064474105834961,1.4219346046447754
IMG-570F46402F,R1,A,wavelet-HHH,4781,0,0,0.0,0.0,-0.5743817090988159,0.9912527203559875
IMG-570F46402F,R1,A,wavelet-LLL,4781,0,0,0.0,0.0,-5.532252788543701,8.177494049072266
IMG-570F46402F,R1,A,log-sigma-1-0-mm-3D,4781,0,0,0.0,0.0,-1.8180752992630005,1.1701161861419678
IMG-570F46402F,R1,A,log-sigma-2-0-mm-3D,4781,0,0,0.0,0.0,-1.448570966720581,1.4577915668487549
IMG-570F46402F,R1,A,log-sigma-3-0-mm-3D,4781,0,0,0.0,0.0,-1.2865231037139893,1.6571091413497925
IMG-94107097DD,R1,A,wavelet-LLH,2381,0,0,0.0,0.0,-4.99643087387085,4.345911026000977
IMG-94107097DD,R1,A,wavelet-LHL,2381,0,0,0.0,0.0,-6.394703388214111,3.7989933490753174
IMG-94107097DD,R1,A,wavelet-LHH,2381,0,0,0.0,0.0,-1.979360818862915,2.1744325160980225
IMG-94107097DD,R1,A,wavelet-HLL,2381,0,0,0.0,0.0,-8.150986671447754,4.947556972503662
IMG-94107097DD,R1,A,wavelet-HLH,2381,0,0,0.0,0.0,-2.4910449981689453,3.0009543895721436
IMG-94107097DD,R1,A,wavelet-HHL,2381,0,0,0.0,0.0,-4.826141357421875,6.019146919250488
IMG-94107097DD,R1,A,wavelet-HHH,2381,0,0,0.0,0.0,-1.7512483596801758,2.1612281799316406
IMG-94107097DD,R1,A,wavelet-LLL,2381,0,0,0.0,0.0,-6.551655292510986,9.426228523254395
IMG-94107097DD,R1,A,log-sigma-1-0-mm-3D,2381,0,0,0.0,0.0,-2.2530484199523926,1.8347166776657104
IMG-94107097DD,R1,A,log-sigma-2-0-mm-3D,2381,0,0,0.0,0.0,-1.5276646614074707,1.8433398008346558
IMG-94107097DD,R1,A,log-sigma-3-0-mm-3D,2381,0,0,0.0,0.0,-1.6034146547317505,1.6984692811965942
IMG-1C3C176B7E,R1,A,wavelet-LLH,29004,0,0,0.0,0.0,-4.764389991760254,4.3874125480651855
IMG-1C3C176B7E,R1,A,wavelet-LHL,29004,0,0,0.0,0.0,-6.967350482940674,3.6101791858673096
IMG-1C3C176B7E,R1,A,wavelet-LHH,29004,0,0,0.0,0.0,-2.2306010723114014,2.976736545562744
IMG-1C3C176B7E,R1,A,wavelet-HLL,29004,0,0,0.0,0.0,-5.080162048339844,5.027709007263184
IMG-1C3C176B7E,R1,A,wavelet-HLH,29004,0,0,0.0,0.0,-1.8295873403549194,2.175236701965332
IMG-1C3C176B7E,R1,A,wavelet-HHL,29004,0,0,0.0,0.0,-3.4727611541748047,3.3198702335357666
IMG-1C3C176B7E,R1,A,wavelet-HHH,29004,0,0,0.0,0.0,-1.299813985824585,1.7950397729873657
IMG-1C3C176B7E,R1,A,wavelet-LLL,29004,0,0,0.0,0.0,-7.710498332977295,12.16037654876709
IMG-1C3C176B7E,R1,A,log-sigma-1-0-mm-3D,29004,0,0,0.0,0.0,-2.7553532123565674,1.666334629058838
IMG-1C3C176B7E,R1,A,log-sigma-2-0-mm-3D,29004,0,0,0.0,0.0,-2.7234883308410645,1.457148551940918
IMG-1C3C176B7E,R1,A,log-sigma-3-0-mm-3D,29004,0,0,0.0,0.0,-2.260896921157837,1.2354243993759155
IMG-964D61E27E,R1,A,wavelet-LLH,6544,0,0,0.0,0.0,-4.166354656219482,4.192816734313965
IMG-964D61E27E,R1,A,wavelet-LHL,6544,0,0,0.0,0.0,-5.49930477142334,4.86592435836792
IMG-964D61E27E,R1,A,wavelet-LHH,6544,0,0,0.0,0.0,-2.742295026779175,1.873274564743042
IMG-964D61E27E,R1,A,wavelet-HLL,6544,0,0,0.0,0.0,-4.99344539642334,5.634912490844727
IMG-964D61E27E,R1,A,wavelet-HLH,6544,0,0,0.0,0.0,-2.0134918689727783,2.7954583168029785
IMG-964D61E27E,R1,A,wavelet-HHL,6544,0,0,0.0,0.0,-3.3879475593566895,3.8618552684783936
IMG-964D61E27E,R1,A,wavelet-HHH,6544,0,0,0.0,0.0,-1.8146286010742188,1.7706462144851685
IMG-964D61E27E,R1,A,wavelet-LLL,6544,0,0,0.0,0.0,-9.496970176696777,14.523676872253418
IMG-964D61E27E,R1,A,log-sigma-1-0-mm-3D,6544,0,0,0.0,0.0,-3.451043128967285,2.2974796295166016
IMG-964D61E27E,R1,A,log-sigma-2-0-mm-3D,6544,0,0,0.0,0.0,-3.3720169067382812,1.904846429824829
IMG-964D61E27E,R1,A,log-sigma-3-0-mm-3D,6544,0,0,0.0,0.0,-2.520094633102417,1.6423027515411377
IMG-DA89543CFA,R1,B,wavelet-LLH,2975,0,0,0.0,0.0,-4.88185977935791,4.712734699249268
IMG-DA89543CFA,R1,B,wavelet-LHL,2975,0,0,0.0,0.0,-6.247378826141357,5.858539581298828
IMG-DA89543CFA,R1,B,wavelet-LHH,2975,0,0,0.0,0.0,-3.7921340465545654,2.6573894023895264
IMG-DA89543CFA,R1,B,wavelet-HLL,2975,0,0,0.0,0.0,-7.064432621002197,3.7018775939941406
IMG-DA89543CFA,R1,B,wavelet-HLH,2975,0,0,0.0,0.0,-1.6268243789672852,2.469589948654175
IMG-DA89543CFA,R1,B,wavelet-HHL,2975,0,0,0.0,0.0,-3.0751729011535645,2.987722635269165
IMG-DA89543CFA,R1,B,wavelet-HHH,2975,0,0,0.0,0.0,-1.6327452659606934,1.3041387796401978
IMG-DA89543CFA,R1,B,wavelet-LLL,2975,0,0,0.0,0.0,-6.53809928894043,15.672600746154785
IMG-DA89543CFA,R1,B,log-sigma-1-0-mm-3D,2975,0,0,0.0,0.0,-3.114893913269043,2.8880393505096436
IMG-DA89543CFA,R1,B,log-sigma-2-0-mm-3D,2975,0,0,0.0,0.0,-3.276097059249878,1.8916603326797485
IMG-DA89543CFA,R1,B,log-sigma-3-0-mm-3D,2975,0,0,0.0,0.0,-2.550178289413452,1.7850534915924072
IMG-0787FFA7F8,R1,B,wavelet-LLH,5466,0,0,0.0,0.0,-2.529589891433716,2.2907185554504395
IMG-0787FFA7F8,R1,B,wavelet-LHL,5466,0,0,0.0,0.0,-4.120275020599365,4.496762275695801
IMG-0787FFA7F8,R1,B,wavelet-LHH,5466,0,0,0.0,0.0,-0.8305966258049011,0.8166217803955078
IMG-0787FFA7F8,R1,B,wavelet-HLL,5466,0,0,0.0,0.0,-7.104469299316406,3.1494085788726807
IMG-0787FFA7F8,R1,B,wavelet-HLH,5466,0,0,0.0,0.0,-0.8934046626091003,1.046778917312622
IMG-0787FFA7F8,R1,B,wavelet-HHL,5466,0,0,0.0,0.0,-2.1687357425689697,2.838134527206421
IMG-0787FFA7F8,R1,B,wavelet-HHH,5466,0,0,0.0,0.0,-0.3933955729007721,0.3784372806549072
IMG-0787FFA7F8,R1,B,wavelet-LLL,5466,0,0,0.0,0.0,-6.464211940765381,14.351982116699219
IMG-0787FFA7F8,R1,B,log-sigma-1-0-mm-3D,5466,0,0,0.0,0.0,-2.1134722232818604,1.92290198802948
IMG-0787FFA7F8,R1,B,log-sigma-2-0-mm-3D,5466,0,0,0.0,0.0,-2.0976767539978027,2.428737163543701
IMG-0787FFA7F8,R1,B,log-sigma-3-0-mm-3D,5466,0,0,0.0,0.0,-2.074784517288208,2.669235944747925
IMG-2DB6A42D34,R1,B,wavelet-LLH,34009,0,0,0.0,0.0,-3.4675509929656982,4.393803596496582
IMG-2DB6A42D34,R1,B,wavelet-LHL,34009,0,0,0.0,0.0,-3.6284217834472656,3.886843681335449
IMG-2DB6A42D34,R1,B,wavelet-LHH,34009,0,0,0.0,0.0,-1.828452467918396,1.7559099197387695
IMG-2DB6A42D34,R1,B,wavelet-HLL,34009,0,0,0.0,0.0,-4.97186803817749,4.540124416351318
IMG-2DB6A42D34,R1,B,wavelet-HLH,34009,0,0,0.0,0.0,-1.66078782081604,2.1911981105804443
IMG-2DB6A42D34,R1,B,wavelet-HHL,34009,0,0,0.0,0.0,-2.410428524017334,2.221010684967041
IMG-2DB6A42D34,R1,B,wavelet-HHH,34009,0,0,0.0,0.0,-0.9176788330078125,1.0387892723083496
IMG-2DB6A42D34,R1,B,wavelet-LLL,34009,0,0,0.0,0.0,-7.644522666931152,9.4834566116333
IMG-2DB6A42D34,R1,B,log-sigma-1-0-mm-3D,34009,0,0,0.0,0.0,-2.4096908569335938,2.362515449523926
IMG-2DB6A42D34,R1,B,log-sigma-2-0-mm-3D,34009,0,0,0.0,0.0,-2.1944591999053955,1.9080678224563599
IMG-2DB6A42D34,R1,B,log-sigma-3-0-mm-3D,34009,0,0,0.0,0.0,-2.121273994445801,1.5670506954193115
IMG-0814039810,R1,B,wavelet-LLH,4279,0,0,0.0,0.0,-2.4676120281219482,1.8573821783065796
IMG-0814039810,R1,B,wavelet-LHL,4279,0,0,0.0,0.0,-3.471991539001465,2.9884400367736816
IMG-0814039810,R1,B,wavelet-LHH,4279,0,0,0.0,0.0,-0.934599757194519,1.6289323568344116
IMG-0814039810,R1,B,wavelet-HLL,4279,0,0,0.0,0.0,-3.8967626094818115,3.662846803665161
IMG-0814039810,R1,B,wavelet-HLH,4279,0,0,0.0,0.0,-1.2441235780715942,1.3660565614700317
IMG-0814039810,R1,B,wavelet-HHL,4279,0,0,0.0,0.0,-2.101565361022949,2.359574556350708
IMG-0814039810,R1,B,wavelet-HHH,4279,0,0,0.0,0.0,-0.9935762286186218,1.0721979141235352
IMG-0814039810,R1,B,wavelet-LLL,4279,0,0,0.0,0.0,-4.874563217163086,7.2396745681762695
IMG-0814039810,R1,B,log-sigma-1-0-mm-3D,4279,0,0,0.0,0.0,-1.7571425437927246,1.1848058700561523
IMG-0814039810,R1,B,log-sigma-2-0-mm-3D,4279,0,0,0.0,0.0,-1.9669134616851807,1.1473278999328613
IMG-0814039810,R1,B,log-sigma-3-0-mm-3D,4279,0,0,0.0,0.0,-1.956847071647644,0.901046097278595
IMG-B47DA09A33,R1,A,wavelet-LLH,4789,0,0,0.0,0.0,-3.9468955993652344,3.84800124168396
IMG-B47DA09A33,R1,A,wavelet-LHL,4789,0,0,0.0,0.0,-4.571929454803467,4.180201530456543
IMG-B47DA09A33,R1,A,wavelet-LHH,4789,0,0,0.0,0.0,-2.370441436767578,2.363538980484009
IMG-B47DA09A33,R1,A,wavelet-HLL,4789,0,0,0.0,0.0,-3.88224720954895,5.757384777069092
IMG-B47DA09A33,R1,A,wavelet-HLH,4789,0,0,0.0,0.0,-2.335524320602417,2.256455659866333
IMG-B47DA09A33,R1,A,wavelet-HHL,4789,0,0,0.0,0.0,-2.8660988807678223,3.1249547004699707
IMG-B47DA09A33,R1,A,wavelet-HHH,4789,0,0,0.0,0.0,-1.8928276300430298,1.4364951848983765
IMG-B47DA09A33,R1,A,wavelet-LLL,4789,0,0,0.0,0.0,-7.286880016326904,8.153581619262695
IMG-B47DA09A33,R1,A,log-sigma-1-0-mm-3D,4789,0,0,0.0,0.0,-1.936689853668213,2.622241497039795
IMG-B47DA09A33,R1,A,log-sigma-2-0-mm-3D,4789,0,0,0.0,0.0,-1.0303356647491455,3.099378824234009
IMG-B47DA09A33,R1,A,log-sigma-3-0-mm-3D,4789,0,0,0.0,0.0,-0.8965970277786255,3.1441869735717773
IMG-738CD2503A,R1,B,wavelet-LLH,10138,0,0,0.0,0.0,-5.170240879058838,5.229671478271484
IMG-738CD2503A,R1,B,wavelet-LHL,10138,0,0,0.0,0.0,-6.1401166915893555,7.038177967071533
IMG-738CD2503A,R1,B,wavelet-LHH,10138,0,0,0.0,0.0,-3.5248258113861084,3.3457138538360596
IMG-738CD2503A,R1,B,wavelet-HLL,10138,0,0,0.0,0.0,-5.677730560302734,5.807195663452148
IMG-738CD2503A,R1,B,wavelet-HLH,10138,0,0,0.0,0.0,-2.9745593070983887,2.5357894897460938
IMG-738CD2503A,R1,B,wavelet-HHL,10138,0,0,0.0,0.0,-3.0452334880828857,2.749633312225342
IMG-738CD2503A,R1,B,wavelet-HHH,10138,0,0,0.0,0.0,-1.4883201122283936,1.0512704849243164
IMG-738CD2503A,R1,B,wavelet-LLL,10138,0,0,0.0,0.0,-9.320504188537598,16.1309814453125
IMG-738CD2503A,R1,B,log-sigma-1-0-mm-3D,10138,0,0,0.0,0.0,-2.496201276779175,3.2919180393218994
IMG-738CD2503A,R1,B,log-sigma-2-0-mm-3D,10138,0,0,0.0,0.0,-2.1569411754608154,2.335325002670288
IMG-738CD2503A,R1,B,log-sigma-3-0-mm-3D,10138,0,0,0.0,0.0,-2.0908257961273193,1.9337971210479736
IMG-FAEB995D60,R1,B,wavelet-LLH,6679,0,0,0.0,0.0,-2.882333517074585,3.005567789077759
IMG-FAEB995D60,R1,B,wavelet-LHL,6679,0,0,0.0,0.0,-3.1914031505584717,4.469852924346924
IMG-FAEB995D60,R1,B,wavelet-LHH,6679,0,0,0.0,0.0,-0.7245429158210754,0.9621467590332031
IMG-FAEB995D60,R1,B,wavelet-HLL,6679,0,0,0.0,0.0,-4.635888576507568,4.029899597167969
IMG-FAEB995D60,R1,B,wavelet-HLH,6679,0,0,0.0,0.0,-0.9126314520835876,0.6605424880981445
IMG-FAEB995D60,R1,B,wavelet-HHL,6679,0,0,0.0,0.0,-2.483170747756958,2.8388445377349854
IMG-FAEB995D60,R1,B,wavelet-HHH,6679,0,0,0.0,0.0,-0.47389352321624756,0.5561487674713135
IMG-FAEB995D60,R1,B,wavelet-LLL,6679,0,0,0.0,0.0,-7.909307956695557,14.106429100036621
IMG-FAEB995D60,R1,B,log-sigma-1-0-mm-3D,6679,0,0,0.0,0.0,-2.020021438598633,1.857269525527954
IMG-FAEB995D60,R1,B,log-sigma-2-0-mm-3D,6679,0,0,0.0,0.0,-2.2588212490081787,2.4076852798461914
IMG-FAEB995D60,R1,B,log-sigma-3-0-mm-3D,6679,0,0,0.0,0.0,-2.230902910232544,2.9567294120788574
IMG-CE3932CEDA,R1,A,wavelet-LLH,4043,0,0,0.0,0.0,-7.009511470794678,4.145254135131836
IMG-CE3932CEDA,R1,A,wavelet-LHL,4043,0,0,0.0,0.0,-5.449967384338379,8.256220817565918
IMG-CE3932CEDA,R1,A,wavelet-LHH,4043,0,0,0.0,0.0,-2.2186970710754395,2.32253360748291
IMG-CE3932CEDA,R1,A,wavelet-HLL,4043,0,0,0.0,0.0,-3.803633689880371,3.8894097805023193
IMG-CE3932CEDA,R1,A,wavelet-HLH,4043,0,0,0.0,0.0,-2.0636377334594727,2.5585384368896484
IMG-CE3932CEDA,R1,A,wavelet-HHL,4043,0,0,0.0,0.0,-4.084724426269531,5.50496244430542
IMG-CE3932CEDA,R1,A,wavelet-HHH,4043,0,0,0.0,0.0,-1.2473328113555908,1.1746642589569092
IMG-CE3932CEDA,R1,A,wavelet-LLL,4043,0,0,0.0,0.0,-7.405416965484619,12.300313949584961
IMG-CE3932CEDA,R1,A,log-sigma-1-0-mm-3D,4043,0,0,0.0,0.0,-2.412625551223755,2.4657506942749023
IMG-CE3932CEDA,R1,A,log-sigma-2-0-mm-3D,4043,0,0,0.0,0.0,-3.4425289630889893,2.28640079498291
IMG-CE3932CEDA,R1,A,log-sigma-3-0-mm-3D,4043,0,0,0.0,0.0,-2.3427023887634277,1.9954925775527954
IMG-66019C89DD,R1,A,wavelet-LLH,15232,0,0,0.0,0.0,-8.372673988342285,4.945281028747559
IMG-66019C89DD,R1,A,wavelet-LHL,15232,0,0,0.0,0.0,-8.780476570129395,5.997107028961182
IMG-66019C89DD,R1,A,wavelet-LHH,15232,0,0,0.0,0.0,-2.5982768535614014,3.759665012359619
IMG-66019C89DD,R1,A,wavelet-HLL,15232,0,0,0.0,0.0,-10.965171813964844,7.226131916046143
IMG-66019C89DD,R1,A,wavelet-HLH,15232,0,0,0.0,0.0,-3.387852907180786,3.6156442165374756
IMG-66019C89DD,R1,A,wavelet-HHL,15232,0,0,0.0,0.0,-5.350797176361084,4.975452899932861
IMG-66019C89DD,R1,A,wavelet-HHH,15232,0,0,0.0,0.0,-2.1894373893737793,2.809915065765381
IMG-66019C89DD,R1,A,wavelet-LLL,15232,0,0,0.0,0.0,-6.684427738189697,17.684375762939453
IMG-66019C89DD,R1,A,log-sigma-1-0-mm-3D,15232,0,0,0.0,0.0,-3.609003782272339,3.047703981399536
IMG-66019C89DD,R1,A,log-sigma-2-0-mm-3D,15232,0,0,0.0,0.0,-3.6555380821228027,2.3818585872650146
IMG-66019C89DD,R1,A,log-sigma-3-0-mm-3D,15232,0,0,0.0,0.0,-3.3062169551849365,2.404362916946411
IMG-F23954A266,R1,B,wavelet-LLH,2265,0,0,0.0,0.0,-4.997087478637695,3.6112465858459473
IMG-F23954A266,R1,B,wavelet-LHL,2265,0,0,0.0,0.0,-4.284821033477783,3.248762845993042
IMG-F23954A266,R1,B,wavelet-LHH,2265,0,0,0.0,0.0,-1.6380983591079712,2.515643835067749
IMG-F23954A266,R1,B,wavelet-HLL,2265,0,0,0.0,0.0,-4.857663631439209,5.016631126403809
IMG-F23954A266,R1,B,wavelet-HLH,2265,0,0,0.0,0.0,-2.424102544784546,2.1919875144958496
IMG-F23954A266,R1,B,wavelet-HHL,2265,0,0,0.0,0.0,-2.735435962677002,4.533897399902344
IMG-F23954A266,R1,B,wavelet-HHH,2265,0,0,0.0,0.0,-0.9831244349479675,1.0375621318817139
IMG-F23954A266,R1,B,wavelet-LLL,2265,0,0,0.0,0.0,-6.702834606170654,16.358388900756836
IMG-F23954A266,R1,B,log-sigma-1-0-mm-3D,2265,0,0,0.0,0.0,-1.7665653228759766,2.0276589393615723
IMG-F23954A266,R1,B,log-sigma-2-0-mm-3D,2265,0,0,0.0,0.0,-1.8555959463119507,2.0405778884887695
IMG-F23954A266,R1,B,log-sigma-3-0-mm-3D,2265,0,0,0.0,0.0,-1.8611633777618408,1.6423016786575317
IMG-0BB0F6A309,R1,A,wavelet-LLH,9940,0,0,0.0,0.0,-2.8341970443725586,2.8735976219177246
IMG-0BB0F6A309,R1,A,wavelet-LHL,9940,0,0,0.0,0.0,-3.6302504539489746,2.936840295791626
IMG-0BB0F6A309,R1,A,wavelet-LHH,9940,0,0,0.0,0.0,-1.2055437564849854,1.5711839199066162
IMG-0BB0F6A309,R1,A,wavelet-HLL,9940,0,0,0.0,0.0,-3.4236035346984863,4.429282188415527
IMG-0BB0F6A309,R1,A,wavelet-HLH,9940,0,0,0.0,0.0,-1.3219205141067505,1.3750121593475342
IMG-0BB0F6A309,R1,A,wavelet-HHL,9940,0,0,0.0,0.0,-3.1638283729553223,2.300978422164917
IMG-0BB0F6A309,R1,A,wavelet-HHH,9940,0,0,0.0,0.0,-0.9794865846633911,0.8660454154014587
IMG-0BB0F6A309,R1,A,wavelet-LLL,9940,0,0,0.0,0.0,-7.686140537261963,5.959653377532959
IMG-0BB0F6A309,R1,A,log-sigma-1-0-mm-3D,9940,0,0,0.0,0.0,-1.8665478229522705,1.3419166803359985
IMG-0BB0F6A309,R1,A,log-sigma-2-0-mm-3D,9940,0,0,0.0,0.0,-1.6470001935958862,1.6740996837615967
IMG-0BB0F6A309,R1,A,log-sigma-3-0-mm-3D,9940,0,0,0.0,0.0,-1.8642131090164185,1.9532276391983032
IMG-59B11B70B9,R1,A,wavelet-LLH,36774,0,0,0.0,0.0,-3.0323145389556885,2.8317503929138184
IMG-59B11B70B9,R1,A,wavelet-LHL,36774,0,0,0.0,0.0,-5.213302135467529,3.928023338317871
IMG-59B11B70B9,R1,A,wavelet-LHH,36774,0,0,0.0,0.0,-1.7538632154464722,2.1003823280334473
IMG-59B11B70B9,R1,A,wavelet-HLL,36774,0,0,0.0,0.0,-5.72282600402832,4.905360698699951
IMG-59B11B70B9,R1,A,wavelet-HLH,36774,0,0,0.0,0.0,-1.9621702432632446,1.66653573513031
IMG-59B11B70B9,R1,A,wavelet-HHL,36774,0,0,0.0,0.0,-2.6917786598205566,3.133195161819458
IMG-59B11B70B9,R1,A,wavelet-HHH,36774,0,0,0.0,0.0,-1.118670105934143,1.1595383882522583
IMG-59B11B70B9,R1,A,wavelet-LLL,36774,0,0,0.0,0.0,-6.109378337860107,9.532814979553223
IMG-59B11B70B9,R1,A,log-sigma-1-0-mm-3D,36774,0,0,0.0,0.0,-2.1106531620025635,1.59825599193573
IMG-59B11B70B9,R1,A,log-sigma-2-0-mm-3D,36774,0,0,0.0,0.0,-2.245758533477783,1.2852137088775635
IMG-59B11B70B9,R1,A,log-sigma-3-0-mm-3D,36774,0,0,0.0,0.0,-1.9521360397338867,1.325567603111267
IMG-CCF0A985CA,R1,B,wavelet-LLH,6917,0,0,0.0,0.0,-3.8344297409057617,5.334174633026123
IMG-CCF0A985CA,R1,B,wavelet-LHL,6917,0,0,0.0,0.0,-8.002655982971191,6.044443607330322
IMG-CCF0A985CA,R1,B,wavelet-LHH,6917,0,0,0.0,0.0,-3.3306620121002197,3.219581127166748
IMG-CCF0A985CA,R1,B,wavelet-HLL,6917,0,0,0.0,0.0,-4.458150386810303,6.630921363830566
IMG-CCF0A985CA,R1,B,wavelet-HLH,6917,0,0,0.0,0.0,-2.702522039413452,2.0108964443206787
IMG-CCF0A985CA,R1,B,wavelet-HHL,6917,0,0,0.0,0.0,-4.1307268142700195,3.680837631225586
IMG-CCF0A985CA,R1,B,wavelet-HHH,6917,0,0,0.0,0.0,-1.581308364868164,1.4478638172149658
IMG-CCF0A985CA,R1,B,wavelet-LLL,6917,1,0,0.00014457134595923088,0.0,-11.032011985778809,20.014158248901367
IMG-CCF0A985CA,R1,B,log-sigma-1-0-mm-3D,6917,0,0,0.0,0.0,-2.484394073486328,3.4504470825195312
IMG-CCF0A985CA,R1,B,log-sigma-2-0-mm-3D,6917,0,0,0.0,0.0,-2.479917049407959,3.577185869216919
IMG-CCF0A985CA,R1,B,log-sigma-3-0-mm-3D,6917,0,0,0.0,0.0,-1.3512217998504639,3.765023708343506
IMG-07E4A4F88B,R1,B,wavelet-LLH,3242,0,0,0.0,0.0,-4.791975021362305,4.046497821807861
IMG-07E4A4F88B,R1,B,wavelet-LHL,3242,0,0,0.0,0.0,-5.1369853019714355,3.258155345916748
IMG-07E4A4F88B,R1,B,wavelet-LHH,3242,0,0,0.0,0.0,-2.405942440032959,2.6916096210479736
IMG-07E4A4F88B,R1,B,wavelet-HLL,3242,0,0,0.0,0.0,-5.211991786956787,4.8491034507751465
IMG-07E4A4F88B,R1,B,wavelet-HLH,3242,0,0,0.0,0.0,-1.829097867012024,1.8714951276779175
IMG-07E4A4F88B,R1,B,wavelet-HHL,3242,0,0,0.0,0.0,-2.293912649154663,2.3815128803253174
IMG-07E4A4F88B,R1,B,wavelet-HHH,3242,0,0,0.0,0.0,-0.9039485454559326,0.9824386239051819
IMG-07E4A4F88B,R1,B,wavelet-LLL,3242,0,0,0.0,0.0,-5.633858680725098,16.007287979125977
IMG-07E4A4F88B,R1,B,log-sigma-1-0-mm-3D,3242,0,0,0.0,0.0,-1.6416977643966675,2.1952812671661377
IMG-07E4A4F88B,R1,B,log-sigma-2-0-mm-3D,3242,0,0,0.0,0.0,-2.71159029006958,2.1595377922058105
IMG-07E4A4F88B,R1,B,log-sigma-3-0-mm-3D,3242,0,0,0.0,0.0,-2.0610170364379883,2.064833402633667
IMG-01DD783D86,R1,B,wavelet-LLH,12897,0,0,0.0,0.0,-2.470651388168335,4.396047115325928
IMG-01DD783D86,R1,B,wavelet-LHL,12897,0,0,0.0,0.0,-3.931269407272339,5.082305431365967
IMG-01DD783D86,R1,B,wavelet-LHH,12897,0,0,0.0,0.0,-1.6435171365737915,1.260273814201355
IMG-01DD783D86,R1,B,wavelet-HLL,12897,0,0,0.0,0.0,-6.042760848999023,4.502449989318848
IMG-01DD783D86,R1,B,wavelet-HLH,12897,0,0,0.0,0.0,-1.1349060535430908,1.342261552810669
IMG-01DD783D86,R1,B,wavelet-HHL,12897,0,0,0.0,0.0,-2.170576810836792,2.641801595687866
IMG-01DD783D86,R1,B,wavelet-HHH,12897,0,0,0.0,0.0,-0.5566806793212891,0.6966987252235413
IMG-01DD783D86,R1,B,wavelet-LLL,12897,0,0,0.0,0.0,-8.754014015197754,15.677234649658203
IMG-01DD783D86,R1,B,log-sigma-1-0-mm-3D,12897,0,0,0.0,0.0,-1.4277654886245728,2.5500576496124268
IMG-01DD783D86,R1,B,log-sigma-2-0-mm-3D,12897,0,0,0.0,0.0,-2.2638304233551025,2.3761253356933594
IMG-01DD783D86,R1,B,log-sigma-3-0-mm-3D,12897,0,0,0.0,0.0,-1.8357901573181152,2.830019235610962
IMG-9100D2E107,R1,A,wavelet-LLH,2047,0,0,0.0,0.0,-2.456503391265869,4.426768779754639
IMG-9100D2E107,R1,A,wavelet-LHL,2047,0,0,0.0,0.0,-4.491615295410156,4.424908638000488
IMG-9100D2E107,R1,A,wavelet-LHH,2047,0,0,0.0,0.0,-2.5079562664031982,1.718451738357544
IMG-9100D2E107,R1,A,wavelet-HLL,2047,0,0,0.0,0.0,-3.3849234580993652,3.3426997661590576
IMG-9100D2E107,R1,A,wavelet-HLH,2047,0,0,0.0,0.0,-1.3705893754959106,1.3744195699691772
IMG-9100D2E107,R1,A,wavelet-HHL,2047,0,0,0.0,0.0,-2.261836290359497,3.21673321723938
IMG-9100D2E107,R1,A,wavelet-HHH,2047,0,0,0.0,0.0,-0.9589976072311401,1.2564845085144043
IMG-9100D2E107,R1,A,wavelet-LLL,2047,0,0,0.0,0.0,-7.277392387390137,7.988677501678467
IMG-9100D2E107,R1,A,log-sigma-1-0-mm-3D,2047,0,0,0.0,0.0,-2.1018121242523193,1.536315679550171
IMG-9100D2E107,R1,A,log-sigma-2-0-mm-3D,2047,0,0,0.0,0.0,-1.3852909803390503,2.1108484268188477
IMG-9100D2E107,R1,A,log-sigma-3-0-mm-3D,2047,0,0,0.0,0.0,-1.5790205001831055,2.1125643253326416
IMG-034CE1BDA5,R1,B,wavelet-LLH,9843,0,0,0.0,0.0,-4.015999794006348,4.600112438201904
IMG-034CE1BDA5,R1,B,wavelet-LHL,9843,0,0,0.0,0.0,-5.719025135040283,8.661995887756348
IMG-034CE1BDA5,R1,B,wavelet-LHH,9843,0,0,0.0,0.0,-2.380047082901001,2.992743968963623
IMG-034CE1BDA5,R1,B,wavelet-HLL,9843,0,0,0.0,0.0,-4.411806106567383,4.71303129196167
IMG-034CE1BDA5,R1,B,wavelet-HLH,9843,0,0,0.0,0.0,-2.0814132690429688,2.157463788986206
IMG-034CE1BDA5,R1,B,wavelet-HHL,9843,0,0,0.0,0.0,-3.004333257675171,2.9620659351348877
IMG-034CE1BDA5,R1,B,wavelet-HHH,9843,0,0,0.0,0.0,-1.1306253671646118,1.5271294116973877
IMG-034CE1BDA5,R1,B,wavelet-LLL,9843,0,0,0.0,0.0,-10.745445251464844,13.123988151550293
IMG-034CE1BDA5,R1,B,log-sigma-1-0-mm-3D,9843,0,0,0.0,0.0,-2.439180850982666,2.6906912326812744
IMG-034CE1BDA5,R1,B,log-sigma-2-0-mm-3D,9843,0,0,0.0,0.0,-2.364393711090088,3.070591926574707
IMG-034CE1BDA5,R1,B,log-sigma-3-0-mm-3D,9843,0,0,0.0,0.0,-2.7702078819274902,3.525869131088257
IMG-D523C1CE5F,R1,B,wavelet-LLH,9865,0,0,0.0,0.0,-6.525931358337402,5.201199054718018
