影像号,读者,filter,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass
IMG-29CE8C38A1,R1,wavelet-HLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},a0183d50b3c478a63fbebf583d784021efe3c159,3D,"(1.0, 0.9999999999999999, 2.0)","(56, 51, 26)",98.79628582202112,75.0,120.0,2bc456adac5045be3fa124246522847336d920b5,"(1.0, 0.9999999999999999, 2.0)","(56, 51, 26)","(5, 5, 0, 46, 41, 21)",16660,1,"(26.455102040816328, 24.484633853541418, 9.46548619447779)","(-6.823460630113878, 24.230506468318584, -33.72789798138095)"
IMG-29CE8C38A1,R1,wavelet-HLH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},654bc8951972b56fd7beef79a826698f96d0cb47,3D,"(1.0, 0.9999999999999999, 2.0)","(56, 51, 26)",64.11212561947856,43.0,86.0,2bc456adac5045be3fa124246522847336d920b5,"(1.0, 0.9999999999999999, 2.0)","(56, 51, 26)","(5, 5, 0, 46, 41, 21)",16660,1,"(26.455102040816328, 24.484633853541418, 9.46548619447779)","(-6.823460630113878, 24.230506468318584, -33.72789798138095)"
IMG-29CE8C38A1,R1,wavelet-HHL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},80f0688093281337245f4884e05cb00e6564eac2,3D,"(1.0, 0.9999999999999999, 2.0)","(56, 51, 26)",63.94980876966171,47.0,81.0,2bc456adac5045be3fa124246522847336d920b5,"(1.0, 0.9999999999999999, 2.0)","(56, 51, 26)","(5, 5, 0, 46, 41, 21)",16660,1,"(26.455102040816328, 24.484633853541418, 9.46548619447779)","(-6.823460630113878, 24.230506468318584, -33.72789798138095)"
IMG-29CE8C38A1,R1,wavelet-HHH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},caa722a3d51cbb7036fa3e29061713b68c6898b4,3D,"(1.0, 0.9999999999999999, 2.0)","(56, 51, 26)",62.709087481146305,47.0,77.0,2bc456adac5045be3fa124246522847336d920b5,"(1.0, 0.9999999999999999, 2.0)","(56, 51, 26)","(5, 5, 0, 46, 41, 21)",16660,1,"(26.455102040816328, 24.484633853541418, 9.46548619447779)","(-6.823460630113878, 24.230506468318584, -33.72789798138095)"
IMG-29CE8C38A1,R1,wavelet-LLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},30efb21b995366ec1d65c33504c4752cedb0ef8e,3D,"(1.0, 0.9999999999999999, 2.0)","(56, 51, 26)",20.43576276664512,9.0,37.0,2bc456adac5045be3fa124246522847336d920b5,"(1.0, 0.9999999999999999, 2.0)","(56, 51, 26)","(5, 5, 0, 46, 41, 21)",16660,1,"(26.455102040816328, 24.484633853541418, 9.46548619447779)","(-6.823460630113878, 24.230506468318584, -33.72789798138095)"
IMG-29CE8C38A1,R1,log-sigma-1-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},59aff48085c0ba5868604cdb989773e6ce669cd7,3D,"(1.0, 0.9999999999999999, 2.0)","(56, 51, 26)",51.533977052359404,36.0,66.0,2bc456adac5045be3fa124246522847336d920b5,"(1.0, 0.9999999999999999, 2.0)","(56, 51, 26)","(5, 5, 0, 46, 41, 21)",16660,1,"(26.455102040816328, 24.484633853541418, 9.46548619447779)","(-6.823460630113878, 24.230506468318584, -33.72789798138095)"
IMG-29CE8C38A1,R1,log-sigma-2-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},8307c18b4d8137a0ce20defb16c87928ff6d440b,3D,"(1.0, 0.9999999999999999, 2.0)","(56, 51, 26)",32.33959545356604,20.0,45.0,2bc456adac5045be3fa124246522847336d920b5,"(1.0, 0.9999999999999999, 2.0)","(56, 51, 26)","(5, 5, 0, 46, 41, 21)",16660,1,"(26.455102040816328, 24.484633853541418, 9.46548619447779)","(-6.823460630113878, 24.230506468318584, -33.72789798138095)"
IMG-29CE8C38A1,R1,log-sigma-3-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},fed7f26fc22f24f7fdfb24c1491b0e6d63a65886,3D,"(1.0, 0.9999999999999999, 2.0)","(56, 51, 26)",27.948866084895496,19.0,38.0,2bc456adac5045be3fa124246522847336d920b5,"(1.0, 0.9999999999999999, 2.0)","(56, 51, 26)","(5, 5, 0, 46, 41, 21)",16660,1,"(26.455102040816328, 24.484633853541418, 9.46548619447779)","(-6.823460630113878, 24.230506468318584, -33.72789798138095)"
IMG-BB361E6F33,R1,wavelet-LLH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},8c05efe2aba36fc21965ff0441d26488116fffa7,3D,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)",72.86332118493598,37.0,130.0,35223aaa41d10324b5ae5d44958aaeafa0de15da,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)","(5, 5, 5, 35, 31, 20)",8518,1,"(23.512326837285748, 20.139821554355482, 15.197111998121624)","(-5.942285545756974, 36.64195899443713, -6.01616273728985)"
IMG-BB361E6F33,R1,wavelet-LHL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},a83c534f19f21dc7218aeb6b730ef44ee08dea7a,3D,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)",78.73578170264462,23.0,128.0,35223aaa41d10324b5ae5d44958aaeafa0de15da,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)","(5, 5, 5, 35, 31, 20)",8518,1,"(23.512326837285748, 20.139821554355482, 15.197111998121624)","(-5.942285545756974, 36.64195899443713, -6.01616273728985)"
IMG-BB361E6F33,R1,wavelet-LHH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},d98a951af010adb25e3a29e07817e2446f69204d,3D,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)",77.91662461452201,37.0,135.0,35223aaa41d10324b5ae5d44958aaeafa0de15da,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)","(5, 5, 5, 35, 31, 20)",8518,1,"(23.512326837285748, 20.139821554355482, 15.197111998121624)","(-5.942285545756974, 36.64195899443713, -6.01616273728985)"
IMG-BB361E6F33,R1,wavelet-HLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},3107f5dff4cd9f5c7376be95725771ac05cf2539,3D,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)",98.7940379403794,53.0,150.0,35223aaa41d10324b5ae5d44958aaeafa0de15da,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)","(5, 5, 5, 35, 31, 20)",8518,1,"(23.512326837285748, 20.139821554355482, 15.197111998121624)","(-5.942285545756974, 36.64195899443713, -6.01616273728985)"
IMG-BB361E6F33,R1,wavelet-HLH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},a445c9df78fe04aff1ff78f9079d5c3a8e309028,3D,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)",64.11236333052986,25.0,104.0,35223aaa41d10324b5ae5d44958aaeafa0de15da,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)","(5, 5, 5, 35, 31, 20)",8518,1,"(23.512326837285748, 20.139821554355482, 15.197111998121624)","(-5.942285545756974, 36.64195899443713, -6.01616273728985)"
IMG-BB361E6F33,R1,wavelet-HHL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},82342f05e7fc2b43609115c19d80f5c5868360fc,3D,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)",63.94847210541071,15.0,114.0,35223aaa41d10324b5ae5d44958aaeafa0de15da,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)","(5, 5, 5, 35, 31, 20)",8518,1,"(23.512326837285748, 20.139821554355482, 15.197111998121624)","(-5.942285545756974, 36.64195899443713, -6.01616273728985)"
IMG-BB361E6F33,R1,wavelet-HHH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},2062d1073fa9e481f57453affed5f42f2cf2a77f,3D,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)",62.70722362396038,14.0,119.0,35223aaa41d10324b5ae5d44958aaeafa0de15da,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)","(5, 5, 5, 35, 31, 20)",8518,1,"(23.512326837285748, 20.139821554355482, 15.197111998121624)","(-5.942285545756974, 36.64195899443713, -6.01616273728985)"
IMG-BB361E6F33,R1,wavelet-LLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},4ebc9660105dfdc777a4bf356c942bb6029eaeec,3D,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)",24.24076254555649,1.0,57.0,35223aaa41d10324b5ae5d44958aaeafa0de15da,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)","(5, 5, 5, 35, 31, 20)",8518,1,"(23.512326837285748, 20.139821554355482, 15.197111998121624)","(-5.942285545756974, 36.64195899443713, -6.01616273728985)"
IMG-BB361E6F33,R1,log-sigma-1-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},1e6087b18b3e9f8118484f971fcbbfa1943be273,3D,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)",51.51933464162228,6.0,85.0,35223aaa41d10324b5ae5d44958aaeafa0de15da,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)","(5, 5, 5, 35, 31, 20)",8518,1,"(23.512326837285748, 20.139821554355482, 15.197111998121624)","(-5.942285545756974, 36.64195899443713, -6.01616273728985)"
IMG-BB361E6F33,R1,log-sigma-2-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},e22d100fea0d760a9fd04faad209baca1e36a381,3D,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)",32.004821979254274,1.0,54.0,35223aaa41d10324b5ae5d44958aaeafa0de15da,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)","(5, 5, 5, 35, 31, 20)",8518,1,"(23.512326837285748, 20.139821554355482, 15.197111998121624)","(-5.942285545756974, 36.64195899443713, -6.01616273728985)"
IMG-BB361E6F33,R1,log-sigma-3-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},af276f1b3000940f08d3c90f6cc87a13e5228908,3D,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)",27.407700214933183,1.0,46.0,35223aaa41d10324b5ae5d44958aaeafa0de15da,"(0.9999999999999998, 0.9999999999999999, 2.0)","(45, 41, 29)","(5, 5, 5, 35, 31, 20)",8518,1,"(23.512326837285748, 20.139821554355482, 15.197111998121624)","(-5.942285545756974, 36.64195899443713, -6.01616273728985)"
IMG-2EBA49844B,R1,wavelet-LLH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},e05250068ddbaee037218edaab6c6958880a163b,3D,"(1.0, 1.0, 1.9999999999999998)","(59, 70, 33)",72.77873651771957,37.0,106.0,4361f0c3de0057287ce1c78488edf50ef9db3019,"(1.0, 1.0, 1.9999999999999998)","(59, 70, 33)","(5, 5, 5, 49, 60, 24)",15219,1,"(30.102569156974834, 36.368815296668636, 18.696826335501676)","(-18.17046554731159, 65.50104294293556, -5.582801222686456)"
IMG-2EBA49844B,R1,wavelet-LHL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},671cf24b8517e148493167e1caa39bf0fbc66a80,3D,"(1.0, 1.0, 1.9999999999999998)","(59, 70, 33)",78.74006163328197,14.0,135.0,4361f0c3de0057287ce1c78488edf50ef9db3019,"(1.0, 1.0, 1.9999999999999998)","(59, 70, 33)","(5, 5, 5, 49, 60, 24)",15219,1,"(30.102569156974834, 36.368815296668636, 18.696826335501676)","(-18.17046554731159, 65.50104294293556, -5.582801222686456)"
IMG-2EBA49844B,R1,wavelet-LHH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},ae30fbe65918169d83cfdb6a021e5a643fecea83,3D,"(1.0, 1.0, 1.9999999999999998)","(59, 70, 33)",77.91603932790373,19.0,137.0,4361f0c3de0057287ce1c78488edf50ef9db3019,"(1.0, 1.0, 1.9999999999999998)","(59, 70, 33)","(5, 5, 5, 49, 60, 24)",15219,1,"(30.102569156974834, 36.368815296668636, 18.696826335501676)","(-18.17046554731159, 65.50104294293556, -5.582801222686456)"
IMG-2EBA49844B,R1,wavelet-HLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},ff80cc0a5726212ec0d2187bc306b1cc1dd812a5,3D,"(1.0, 1.0, 1.9999999999999998)","(59, 70, 33)",98.7928828233913,60.0,144.0,4361f0c3de0057287ce1c78488edf50ef9db3019,"(1.0, 1.0, 1.9999999999999998)","(59, 70, 33)","(5, 5, 5, 49, 60, 24)",15219,1,"(30.102569156974834, 36.368815296668636, 18.696826335501676)","(-18.17046554731159, 65.50104294293556, -5.582801222686456)"
IMG-2EBA49844B,R1,wavelet-HLH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},a6ed2d744f2f65ba8e259edad7387a729e4e919c,3D,"(1.0, 1.0, 1.9999999999999998)","(59, 70, 33)",64.11272287034998,19.0,105.0,4361f0c3de0057287ce1c78488edf50ef9db3019,"(1.0, 1.0, 1.9999999999999998)","(59, 70, 33)","(5, 5, 5, 49, 60, 24)",15219,1,"(30.102569156974834, 36.368815296668636, 18.696826335501676)","(-18.17046554731159, 65.50104294293556, -5.582801222686456)"
IMG-2EBA49844B,R1,wavelet-HHL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},80a16002bd17624cfaa925b1f81af4153df6fa86,3D,"(1.0, 1.0, 1.9999999999999998)","(59, 70, 33)",63.94797857509722,18.0,101.0,4361f0c3de0057287ce1c78488edf50ef9db3019,"(1.0, 1.0, 1.9999999999999998)","(59, 70, 33)","(5, 5, 5, 49, 60, 24)",15219,1,"(30.102569156974834, 36.368815296668636, 18.696826335501676)","(-18.17046554731159, 65.50104294293556, -5.582801222686456)"
IMG-2EBA49844B,R1,wavelet-HHH,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},8359740788d7df9e0e55038ba9fd8d06bce64f9f,3D,"(1.0, 1.0, 1.9999999999999998)","(59, 70, 33)",62.70945043656908,34.0,97.0,4361f0c3de0057287ce1c78488edf50ef9db3019,"(1.0, 1.0, 1.9999999999999998)","(59, 70, 33)","(5, 5, 5, 49, 60, 24)",15219,1,"(30.102569156974834, 36.368815296668636, 18.696826335501676)","(-18.17046554731159, 65.50104294293556, -5.582801222686456)"
IMG-2EBA49844B,R1,wavelet-LLL,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},18a79e2dbf84966b56ac390f5caf85bf3f49d682,3D,"(1.0, 1.0, 1.9999999999999998)","(59, 70, 33)",26.20180497468633,1.0,57.0,4361f0c3de0057287ce1c78488edf50ef9db3019,"(1.0, 1.0, 1.9999999999999998)","(59, 70, 33)","(5, 5, 5, 49, 60, 24)",15219,1,"(30.102569156974834, 36.368815296668636, 18.696826335501676)","(-18.17046554731159, 65.50104294293556, -5.582801222686456)"
IMG-2EBA49844B,R1,log-sigma-1-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},44759d76c1816366290788c1e30045b3ed822300,3D,"(1.0, 1.0, 1.9999999999999998)","(59, 70, 33)",51.54069264069264,11.0,96.0,4361f0c3de0057287ce1c78488edf50ef9db3019,"(1.0, 1.0, 1.9999999999999998)","(59, 70, 33)","(5, 5, 5, 49, 60, 24)",15219,1,"(30.102569156974834, 36.368815296668636, 18.696826335501676)","(-18.17046554731159, 65.50104294293556, -5.582801222686456)"
IMG-2EBA49844B,R1,log-sigma-2-0-mm-3D,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},54c923f77e3cb08b1d7c3780acec110fb0a714ac,3D,"(1.0, 1.0, 1.9999999999999998)","(59, 70, 33)",32.36704820603126,1.0,59.0,4361f0c3de0057287ce1c78488edf50ef9db3019,"(1.0, 1.0, 1.9999999999999998)","(59, 70, 33)","(5, 5, 5, 49, 60, 24)",15219,1,"(30.102569156974834, 36.368815296668636, 18.696826335501676)","(-18.17046554731159, 65.50104294293556, -5.582801222686456)"
