影像号,变体,尺度mm,K,聚类中心,聚类中心间距,ROI_Dice,common_voxels,adjusted_rand_index,unassigned_R1,unassigned_R2,H-low_Dice,H-low_fraction_R1,H-low_fraction_R2,R1_H-low_components,R1_H-low_largest_component_ml,R1_H-low_largest_component_fraction,R1_H-low_voxels,R1_H-low_volume_ml,R1_H-low_effective_bins,R1_H-low_texture_eligible,R2_H-low_components,R2_H-low_largest_component_ml,R2_H-low_largest_component_fraction,R2_H-low_voxels,R2_H-low_volume_ml,R2_H-low_effective_bins,R2_H-low_texture_eligible,H-high_Dice,H-high_fraction_R1,H-high_fraction_R2,R1_H-high_components,R1_H-high_largest_component_ml,R1_H-high_largest_component_fraction,R1_H-high_voxels,R1_H-high_volume_ml,R1_H-high_effective_bins,R1_H-high_texture_eligible,R2_H-high_components,R2_H-high_largest_component_ml,R2_H-high_largest_component_fraction,R2_H-high_voxels,R2_H-high_volume_ml,R2_H-high_effective_bins,R2_H-high_texture_eligible,R1_H_high_fraction,R1_H_high_largest_component_fraction,R1_H_high_component_density,R1_habitat_interface_density,R1_H_high_radial_index,R1_signal_contrast,R2_H_high_fraction,R2_H_high_largest_component_fraction,R2_H_high_component_density,R2_habitat_interface_density,R2_H_high_radial_index,R2_signal_contrast,H-mid_Dice,H-mid_fraction_R1,H-mid_fraction_R2,R1_H-mid_components,R1_H-mid_largest_component_ml,R1_H-mid_largest_component_fraction,R1_H-mid_voxels,R1_H-mid_volume_ml,R1_H-mid_effective_bins,R1_H-mid_texture_eligible,R2_H-mid_components,R2_H-mid_largest_component_ml,R2_H-mid_largest_component_fraction,R2_H-mid_voxels,R2_H-mid_volume_ml,R2_H-mid_effective_bins,R2_H-mid_texture_eligible
IMG-9E2C4ABE0B,primary_1x1x2,8.0,2,1.9053923;3.2567736,1.3513812383272361,0.5847432074776374,8727,0.1017935120896145,0,0,0.9227502654093549,0.9875790424570913,0.911589577478207,1,17.491999999999997,1.0,8746,17.491999999999997,15,1,2,38.26599999999999,0.9997909808224905,19137,38.273999999999994,23,1,0.14156835530881332,0.012420957542908763,0.08841042252179297,4,0.20199999999999993,0.9181818181818182,110,0.21999999999999995,10,0,14,2.6199999999999997,0.7058189655172413,1856,3.7119999999999993,21,1,0.012420957542908763,0.9181818181818182,0.22583559168925027,0.009372177055103884,0.3257642016212387,0.5191130638122559,0.08841042252179297,0.7058189655172413,0.3334444814938314,0.04906397370552089,0.31724249721758874,0.6011958122253418,,,,,,,,,,,,,,,,,
IMG-D0FB6C7AE7,primary_1x1x2,8.0,2,1.9053923;3.2567736,1.3513812383272361,0.6410220412747438,4566,0.23407601213261942,0,0,0.9628265623201749,0.9817870152131991,0.9442530535546508,1,9.164,1.0,4582,9.164,12,1,1,18.09,1.0,9045,18.09,19,1,0.2708803611738149,0.018212984786800942,0.0557469464453492,3,0.084,0.49411764705882355,85,0.17,11,0,6,1.024,0.9588014981273408,534,1.068,16,1,0.018212984786800942,0.49411764705882355,0.32140561388472255,0.016391686308120847,0.2653209970568329,1.408017635345459,0.0557469464453492,0.9588014981273408,0.31318509238960224,0.025159202421964715,0.2687873220234259,1.4089945554733276,,,,,,,,,,,,,,,,,
IMG-1815129EC4,primary_1x1x2,8.0,2,1.9053923;3.2567736,1.3513812383272361,0.8566391650800367,42518,0.18634242412262847,0,0,0.9293443994080937,0.9814415278277199,0.8445203113251641,2,98.256,0.9999796454232734,49129,98.258,20,1,2,83.108,0.9999037489773329,41558,83.116,24,1,0.24996585165960936,0.018558472172280155,0.15547968867483591,5,1.82,0.9795479009687836,929,1.858,14,1,9,13.132,0.8581884720951509,7651,15.302,26,1,0.018558472172280155,0.9795479009687836,0.04994206720204563,0.005883175516400975,0.09599072486817987,0.519641637802124,0.15547968867483591,0.8581884720951509,0.09144668658172285,0.04643459529760816,0.3898986543872556,0.31098270416259766,,,,,,,,,,,,,,,,,
IMG-AD73EFA971,primary_1x1x2,8.0,2,1.9053923;3.2567736,1.3513812383272361,0.7304497493077902,9761,-0.013569243720407588,0,0,0.9366523231112805,0.9117415287628053,0.9916642918210317,1,23.139999999999997,1.0,11570,23.139999999999997,20,1,1,27.837999999999994,1.0,13919,27.837999999999994,28,1,0.0,0.08825847123719464,0.008335708178968367,3,0.8179999999999997,0.3651785714285714,1120,2.2399999999999993,15,1,2,0.23199999999999996,0.9914529914529915,117,0.23399999999999993,16,0,0.08825847123719464,0.3651785714285714,0.11820330969267143,0.043498817966903074,0.324987361820634,0.42792701721191406,0.008335708178968367,0.9914529914529915,0.0712453690510117,0.0050584212026218295,0.31074310409329314,0.5316272974014282,,,,,,,,,,,,,,,,,
IMG-D31CF4ABF7,primary_1x1x2,8.0,2,1.9053923;3.2567736,1.3513812383272361,0.708029197080292,4753,0.2807349484538141,0,0,0.2987012987012987,0.08318750841297617,0.03651825912956478,6,0.9799999999999999,0.7928802588996764,618,1.2359999999999998,17,1,14,0.18599999999999997,0.4246575342465753,219,0.43799999999999994,14,0,0.9884516680923866,0.9168124915870238,0.9634817408704353,1,13.621999999999998,1.0,6811,13.621999999999998,23,1,4,11.547999999999998,0.9993077189338871,5778,11.555999999999997,27,1,0.9168124915870238,1.0,0.0673038093956118,0.03661327231121282,0.3382276571522262,1.5946497917175293,0.9634817408704353,0.9993077189338871,0.3335000833750209,0.028514257128564285,0.33126979410763796,1.621652364730835,,,,,,,,,,,,,,,,,
IMG-182FA24923,primary_1x1x2,8.0,2,1.9053923;3.2567736,1.3513812383272361,0.7349436812292467,5644,1.0,0,0,1.0,1.0,1.0,1,11.433999999999997,1.0,5717,11.433999999999997,5,1,2,19.281999999999996,0.9998962870773699,9642,19.283999999999995,8,1,,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
IMG-B1DBEB52F4,primary_1x1x2,8.0,2,1.9053923;3.2567736,1.3513812383272361,0.6065254849647046,21824,0.7434246713934014,0,0,0.75,0.013230530589899174,0.014207213507842941,3,0.4019999999999999,0.6931034482758621,290,0.5799999999999998,11,1,7,1.0639999999999998,0.7482419127988749,711,1.4219999999999997,25,1,0.9973138199333086,0.9867694694101008,0.9857927864921571,2,43.205999999999996,0.9987979102131398,21629,43.257999999999996,30,1,1,98.66799999999998,1.0,49334,98.66799999999998,41,1,0.9867694694101008,0.9987979102131398,0.0456225192755144,0.0052009671974086406,0.30205362637238703,1.5441975593566895,0.9857927864921571,1.0,0.009991008092716558,0.006743930462583676,0.29066338461804886,2.1840035915374756,,,,,,,,,,,,,,,,,
IMG-825C59B3C8,primary_1x1x2,8.0,2,1.9053923;3.2567736,1.3513812383272361,0.8786427040046584,16598,0.37857857464320416,0,0,0.7481253453311232,0.2847341337907376,0.5018481099995071,6,8.877999999999998,0.8913654618473895,4980,9.959999999999997,17,1,7,20.125999999999998,0.9882156535402141,10183,20.365999999999996,19,1,0.8445462074341111,0.7152658662092625,0.4981518900004928,4,25.009999999999994,0.9996003197442046,12510,25.019999999999992,22,1,6,19.313999999999997,0.9553818757419865,10108,20.215999999999998,23,1,0.7152658662092625,0.9996003197442046,0.1143510577472842,0.07184105202973128,0.3702564404433908,0.8867504596710205,0.4981518900004928,0.9553818757419865,0.14784879996057368,0.08540732344389138,0.33063272584703596,0.7772712707519531,,,,,,,,,,,,,,,,,
IMG-DA4569F340,primary_1x1x2,8.0,2,1.9053923;3.2567736,1.3513812383272361,0.649894802811227,7259,1.0,0,0,1.0,1.0,1.0,1,15.181999999999999,1.0,7591,15.181999999999999,10,1,2,29.491999999999997,0.9998643883916464,14748,29.495999999999995,12,1,,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
IMG-8BF8DD5DE4,primary_1x1x2,8.0,2,1.9053923;3.2567736,1.3513812383272361,0.717425431711146,9597,0.7701197260443796,0,0,0.973428623785963,0.8427733435907299,0.8544787526750229,2,17.474,0.9969192149703332,8764,17.528,16,1,3,27.89,0.9978533094812164,13975,27.95,19,1,0.8459086078639745,0.1572266564092701,0.14552124732497707,3,3.114,0.9522935779816514,1635,3.27,12,1,9,3.83,0.8046218487394958,2380,4.76,18,1,0.1572266564092701,0.9522935779816514,0.1442446389075873,0.04630252908933551,0.286355268167281,0.6883707046508789,0.14552124732497707,0.8046218487394958,0.2751452155304188,0.06588199327422807,0.3212444167297488,0.6860818862915039,,,,,,,,,,,,,,,,,
IMG-16B3264BD9,primary_1x1x2,8.0,2,1.9053923;3.2567736,1.3513812383272361,0.6534130404559989,2350,0.6625998506479475,0,0,0.9284064665127021,0.6697310180456247,0.7410714285714286,4,2.825999999999999,0.7183528215556685,1967,3.933999999999999,16,1,3,6.293999999999998,0.9977805960684845,3154,6.307999999999998,18,1,0.8699820251647693,0.3302689819543752,0.25892857142857145,1,1.9399999999999993,1.0,970,1.9399999999999993,13,1,3,1.6059999999999997,0.7286751361161524,1102,2.2039999999999993,19,1,0.3302689819543752,1.0,0.1702417432754512,0.12563840653728295,0.46055134025836436,0.6538140773773193,0.25892857142857145,0.7286751361161524,0.3524436090225565,0.16200657894736845,0.3895848270315507,0.57161545753479,,,,,,,,,,,,,,,,,
IMG-34B5A93F0D,primary_1x1x2,8.0,2,1.9053923;3.2567736,1.3513812383272361,0.6217367820920603,20720,0.015866199539198794,0,0,0.9619472575955079,0.9639807093338691,0.8697839046199702,1,76.75599999999999,1.0,38378,76.75599999999999,19,1,3,46.55199999999999,0.9970443349753695,23345,46.68999999999999,27,1,0.01937984496124031,0.03601929066613081,0.13021609538002982,3,2.8259999999999996,0.9853556485355649,1434,2.8679999999999994,14,1,6,5.477999999999999,0.7836909871244635,3495,6.989999999999999,19,1,0.03601929066613081,0.9853556485355649,0.03767708228674772,0.01410378780267256,0.4903329410781276,1.367600440979004,0.13021609538002982,0.7836909871244635,0.11177347242921015,0.02626676602086438,0.3044071213581682,0.7862548828125,,,,,,,,,,,,,,,,,
IMG-893073F906,primary_1x1x2,8.0,2,1.9053923;3.2567736,1.3513812383272361,0.6702867688813174,9443,0.016373985455727397,0,0,0.020512820512820513,0.1200887491910881,0.0256351172302552,8,0.844,0.3248652809853734,1299,2.598,14,1,5,0.372,0.41797752808988764,445,0.89,19,1,0.9466808106750042,0.8799112508089119,0.9743648827697448,1,19.036,1.0,9518,19.036,19,1,1,33.828,1.0,16914,33.828,35,1,0.8799112508089119,1.0,0.046223537025053156,0.053989091245262084,0.35302688901543006,0.9451029300689697,0.9743648827697448,1.0,0.028803502505904716,0.016648424448412927,0.34683429944045324,1.413090467453003,,,,,,,,,,,,,,,,,
IMG-EE9195B25E,primary_1x1x2,8.0,2,1.9053923;3.2567736,1.3513812383272361,0.7842258331332213,14696,0.46293780593036443,0,0,0.8625131748448296,0.5178868829525015,0.6303631831938757,2,15.543999999999997,0.9997427321842037,7774,15.547999999999996,18,1,4,28.29799999999999,0.999011508861117,14163,28.325999999999993,22,1,0.8093227221049212,0.4821131170474985,0.36963681680612426,6,14.287999999999997,0.9871493712864446,7237,14.473999999999997,19,1,14,15.185999999999996,0.9142685129440097,8305,16.609999999999996,25,1,0.4821131170474985,0.9871493712864446,0.19985344081007267,0.07034841116514556,0.3795329529111757,0.46129322052001953,0.36963681680612426,0.9142685129440097,0.31155421043261533,0.0777327755029375,0.32838666704547514,0.438967227935791,,,,,,,,,,,,,,,,,
IMG-8F0C09D99C,primary_1x1x2,8.0,2,1.9053923;3.2567736,1.3513812383272361,0.8005340453938585,4497,0.32578237104349406,0,0,0.4632952691680261,0.062172911869374084,0.2788789098792196,5,0.29799999999999993,0.5016835016835017,297,0.5939999999999999,12,1,6,1.3199999999999998,0.36646307606885065,1801,3.601999999999999,19,1,0.9152935118434603,0.9378270881306259,0.7211210901207804,1,8.959999999999997,1.0,4480,8.959999999999997,20,1,2,9.253999999999998,0.9935580846038222,4657,9.313999999999998,22,1,0.9378270881306259,1.0,0.10466820180029308,0.051392087083943896,0.40145951677341174,0.5687170028686523,0.7211210901207804,0.9935580846038222,0.15484670176525245,0.14811087023846392,0.3905299014000861,0.4238278865814209,,,,,,,,,,,,,,,,,
IMG-EDA063D47C,primary_1x1x2,8.0,2,1.9053923;3.2567736,1.3513812383272361,0.6419822412522374,9146,0.011393371666279007,0,0,0.7012891344383058,0.9644425404305451,0.329557318855711,1,18.01,1.0,9005,18.01,20,1,3,8.776,0.6950736575320766,6313,12.626,23,1,0.1403434386262455,0.03555745956945486,0.670442681144289,2,0.658,0.9909638554216867,332,0.664,19,1,7,25.638,0.998131277738846,12843,25.686,26,1,0.03555745956945486,0.9909638554216867,0.1071007818357074,0.019867195030523723,0.47171394634933617,0.33557844161987305,0.670442681144289,0.998131277738846,0.18271037794946754,0.09153789935268324,0.3665089797028841,0.5289251804351807,,,,,,,,,,,,,,,,,
IMG-7350051976,primary_1x1x2,8.0,2,1.9053923;3.2567736,1.3513812383272361,0.784175966709001,14510,0.20128433267390874,0,0,0.911860465116279,0.9666258002996867,0.8413437849944009,1,28.383999999999997,1.0,14192,28.383999999999997,16,1,1,37.565999999999995,1.0,18783,37.565999999999995,24,1,0.2937888198757764,0.03337419970031331,0.1586562150055991,2,0.5399999999999999,0.5510204081632653,490,0.9799999999999999,14,1,6,6.091999999999999,0.859966120835686,3542,7.083999999999999,21,1,0.03337419970031331,0.5510204081632653,0.06811061163329248,0.016823321073423242,0.30641530303238346,0.8189331293106079,0.1586562150055991,0.859966120835686,0.13437849944008962,0.0556774916013438,0.364571605002435,0.6001896858215332,,,,,,,,,,,,,,,,,
IMG-4950E13031,primary_1x1x2,8.0,2,1.9053923;3.2567736,1.3513812383272361,0.7374535629854779,10918,0.0,0,0,0.9999083997435193,0.9998299030447355,0.9928859511539323,1,23.511999999999997,1.0,11756,23.511999999999997,15,1,3,35.43399999999999,0.9995486600846263,17725,35.449999999999996,20,1,0.0,0.00017009695526450075,0.007114048846067668,1,0.003999999999999999,1.0,2,0.003999999999999999,2,0,11,0.07799999999999999,0.30708661417322836,127,0.25399999999999995,13,0,0.00017009695526450075,1.0,0.0425242388161252,0.00017009695526450078,0.12309149097933271,1.282163143157959,0.007114048846067668,0.30708661417322836,0.30808872955411165,0.00714205691239077,0.12655461806052593,0.8884342908859253,,,,,,,,,,,,,,,,,
IMG-9E2C4ABE0B,primary_1x1x2,8.0,3,1.6310971;2.4108468;3.5982528,0.7797496729688236,0.5847432074776374,8727,0.6040039415538789,0,0,0.7551942186088527,0.21804426377597108,0.3721240413471157,8,1.7499999999999996,0.4531330916623511,1931,3.861999999999999,11,1,5,7.0939999999999985,0.45404505888376856,7812,15.623999999999997,20,1,0.5454545454545454,0.00033875338753387534,0.004334778259419807,1,0.005999999999999998,1.0,3,0.005999999999999998,3,0,8,0.04999999999999999,0.27472527472527475,91,0.18199999999999997,17,0,0.00033875338753387534,1.0,0.05645889792231257,0.10235998193315266,0.2,1.1599509716033936,0.004334778259419807,0.27472527472527475,0.1905397037107608,0.1052731863001953,0.17618477783285375,1.7097060680389404,0.9420761931737714,0.7816169828364951,0.6235411803934645,1.0,13.843999999999996,1.0,6922.0,13.843999999999996,15.0,1.0,8.0,25.859999999999992,0.9877769289533995,13090.0,26.179999999999993,22.0,1.0
IMG-D0FB6C7AE7,primary_1x1x2,8.0,3,1.6310971;2.4108468;3.5982528,0.7797496729688236,0.6410220412747438,4566,0.17215422013020362,0,0,0.7373981285843646,0.912363402614099,0.6741831088840171,1,8.516,1.0,4258,8.516,12,1,1,12.916,1.0,6458,12.916,18,1,0.0,0.0,0.03518112537843199,0,0.0,0.0,0,0.0,0,0,4,0.632,0.9376854599406528,337,0.674,14,1,0.0,0.0,0.0,0.044139704306835226,,,0.03518112537843199,0.9376854599406528,0.20879006159306815,0.12115043323937781,0.27587946701136046,1.6352440118789673,0.13362637362637364,0.087636597385901,0.2906357657375509,1.0,0.818,1.0,409.0,0.818,11.0,1.0,10.0,4.954,0.8897270114942529,2784.0,5.568,18.0,1.0
IMG-1815129EC4,primary_1x1x2,8.0,3,1.6310971;2.4108468;3.5982528,0.7797496729688236,0.8566391650800367,42518,0.03262392748453876,0,0,0.05454342237621549,0.28572855487634347,0.0064012680607206,3,27.954,0.9772075788296162,14303,28.606,19,1,4,0.334,0.5301587301587302,315,0.63,13,1,0.0,0.0,0.00040642971814099045,0,0.0,0.0,0,0.0,0,0,2,0.028,0.7,20,0.04,9,0,0.0,0.0,0.0,0.06406568380678412,,,0.00040642971814099045,0.7,0.020321485907049523,0.005212461135158203,0.05586320102403507,1.2520776987075806,0.8887399287620099,0.7142714451236566,0.9931923022211384,4.0,71.392,0.9983498811355055,35755.0,71.51,19.0,1.0,1.0,97.748,1.0,48874.0,97.748,27.0,1.0
IMG-AD73EFA971,primary_1x1x2,8.0,3,1.6310971;2.4108468;3.5982528,0.7797496729688236,0.7304497493077902,9761,0.08858164887988017,0,0,0.4068627450980392,0.30141843971631205,0.505557138785979,8,5.873999999999999,0.7678431372549019,3825,7.649999999999999,18,1,6,11.049999999999999,0.7786076662908681,7096,14.191999999999997,18,1,,0.0,7.124536905101169e-05,0,0.0,0.0,0,0.0,0,0,1,0.0019999999999999996,1.0,1,0.0019999999999999996,1,0,0.0,0.0,0.0,0.04633569739952719,,,7.124536905101169e-05,1.0,0.03562268452550585,0.1225420347677401,0.1507556722888818,1.655195951461792,0.754670528602462,0.6985815602836879,0.4943716158449701,4.0,17.527999999999995,0.9886068809926678,8865.0,17.729999999999997,18.0,1.0,5.0,13.637999999999996,0.9827064418504107,6939.0,13.877999999999997,27.0,1.0
IMG-D31CF4ABF7,primary_1x1x2,8.0,3,1.6310971;2.4108468;3.5982528,0.7797496729688236,0.708029197080292,4753,0.45171648044538937,0,0,,0.013595369497913581,0.0006670001667500417,1,0.20199999999999999,1.0,101,0.20199999999999999,8,0,2,0.003999999999999999,0.5,4,0.007999999999999998,4,0,0.9694801565120179,0.8060304213218468,0.9176254794063698,3,11.967999999999998,0.9993319973279893,5988,11.975999999999997,23,1,4,10.997999999999998,0.9992731237506814,5503,11.005999999999998,26,1,0.8060304213218468,0.9993319973279893,0.20191142818683538,0.09348499125050477,0.34909781101164006,1.9444568157196045,0.9176254794063698,0.9992731237506814,0.3335000833750209,0.0463565115891279,0.33581079325091256,2.4840378761291504,0.5133689839572193,0.1803742091802396,0.0817075204268801,11.0,1.5179999999999998,0.5664179104477612,1340.0,2.6799999999999997,17.0,1.0,15.0,0.6119999999999999,0.6244897959183674,490.0,0.9799999999999999,15.0,1.0
IMG-182FA24923,primary_1x1x2,8.0,3,1.6310971;2.4108468;3.5982528,0.7797496729688236,0.7349436812292467,5644,1.0,0,0,1.0,1.0,1.0,1,11.433999999999997,1.0,5717,11.433999999999997,5,1,2,19.281999999999996,0.9998962870773699,9642,19.283999999999995,8,1,,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG-B1DBEB52F4,primary_1x1x2,8.0,3,1.6310971;2.4108468;3.5982528,0.7797496729688236,0.6065254849647046,21824,0.7783963385906927,0,0,,0.0,0.0022779498451393747,0,0.0,0.0,0,0.0,0,0,4,0.15799999999999997,0.6929824561403509,114,0.22799999999999995,12,0,0.9864805073496878,0.9188831607281354,0.9476670996103507,4,40.17999999999999,0.9974678516458965,20141,40.28199999999999,29,1,1,94.85199999999999,1.0,47426,94.85199999999999,40,1,0.9188831607281354,0.9974678516458965,0.0912450385510288,0.018134951412016972,0.3062417872652811,,0.9476670996103507,1.0,0.009991008092716558,0.02033170146867819,0.29447580767887654,2.733398199081421,0.8145650708024275,0.0811168392718646,0.05005495054450994,3.0,3.489999999999999,0.9814398200224972,1778.0,3.555999999999999,21.0,1.0,15.0,3.977999999999999,0.7940119760479042,2505.0,5.009999999999999,27.0,1.0
IMG-825C59B3C8,primary_1x1x2,8.0,3,1.6310971;2.4108468;3.5982528,0.7797496729688236,0.8786427040046584,16598,0.7132194079217813,0,0,0.8216783216783217,0.06506575185820469,0.08215464984475876,9,1.0879999999999999,0.4780316344463972,1138,2.2759999999999994,14,1,7,1.5719999999999996,0.471505698860228,1667,3.333999999999999,13,1,0.8826395039858281,0.31355060034305315,0.2346360455374304,3,10.583999999999998,0.9649890590809628,5484,10.967999999999998,21,1,6,7.389999999999998,0.7760974585171182,4761,9.521999999999998,22,1,0.31355060034305315,0.9649890590809628,0.08576329331046315,0.08467695826186393,0.34259677937522726,1.6901342868804932,0.2346360455374304,0.7760974585171182,0.14784879996057368,0.08461879651076831,0.31263562019729774,1.5609413385391235,0.9328944962515999,0.6213836477987421,0.6832093046178108,7.0,21.611999999999995,0.9942951785057048,10868.0,21.735999999999997,18.0,1.0,4.0,27.695999999999994,0.9989179831205367,13863.0,27.725999999999992,19.0,1.0
IMG-DA4569F340,primary_1x1x2,8.0,3,1.6310971;2.4108468;3.5982528,0.7797496729688236,0.649894802811227,7259,1.0,0,0,1.0,0.979449347912001,0.985353946297803,1,14.869999999999997,1.0,7435,14.869999999999997,10,1,1,29.063999999999997,1.0,14532,29.063999999999997,11,1,,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.015215386642076145,,,0.0,0.0,0.0,0.010272579332790889,,,1.0,0.020550652087998948,0.014646053702196907,4.0,0.25599999999999995,0.8205128205128205,156.0,0.31199999999999994,7.0,0.0,4.0,0.3519999999999999,0.8148148148148148,216.0,0.43199999999999994,9.0,0.0
IMG-8BF8DD5DE4,primary_1x1x2,8.0,3,1.6310971;2.4108468;3.5982528,0.7797496729688236,0.717425431711146,9597,0.7591658613939243,0,0,0.8704769736842105,0.26492932012693526,0.1894833384286151,3,5.32,0.9655172413793104,2755,5.51,13,1,2,6.184,0.9977412068409164,3099,6.198,16,1,0.9855769230769231,0.04019617270891432,0.056924487924182206,3,0.812,0.9712918660287081,418,0.836,9,1,5,1.6,0.8592910848549946,931,1.862,16,1,0.04019617270891432,0.9712918660287081,0.1442446389075873,0.09866333301278969,0.2173921932622839,1.264319896697998,0.056924487924182206,0.8592910848549946,0.1528584530724549,0.0935799449709569,0.3063874449137351,1.2804030179977417,0.9524373981330567,0.6948745071641504,0.7535921736472027,4.0,14.436,0.9988928867976751,7226.0,14.452,16.0,1.0,5.0,24.63,0.9991886409736308,12325.0,24.65,18.0,1.0
IMG-16B3264BD9,primary_1x1x2,8.0,3,1.6310971;2.4108468;3.5982528,0.7797496729688236,0.6534130404559989,2350,0.8677412883927917,0,0,0.9376558603491272,0.29179434797412324,0.2845394736842105,2,1.6919999999999995,0.9871645274212368,857,1.7139999999999993,14,1,10,2.317999999999999,0.9570602807597027,1211,2.4219999999999993,15,1,0.0,0.00034048348655090226,0.0,1,0.001999999999999999,1.0,1,0.001999999999999999,1,0,0,0.0,0.0,0,0.0,0,0,0.00034048348655090226,1.0,0.1702417432754512,0.07065032345931223,0.23570226039551584,1.3676764965057373,0.0,0.0,0.0,0.1331062030075188,,,0.9782608695652174,0.7078651685393258,0.7154605263157895,4.0,4.133999999999999,0.9942279942279942,2079.0,4.157999999999999,15.0,1.0,1.0,6.089999999999998,1.0,3045.0,6.089999999999998,21.0,1.0
IMG-34B5A93F0D,primary_1x1x2,8.0,3,1.6310971;2.4108468;3.5982528,0.7797496729688236,0.6217367820920603,20720,0.04145338721436383,0,0,0.6560319794848588,0.7868230684215815,0.34906855439642326,1,62.64999999999999,1.0,31325,62.64999999999999,19,1,8,18.269999999999996,0.9750240153698367,9369,18.737999999999996,18,1,0.0,0.019215311966241336,0.04139344262295082,1,1.5299999999999998,1.0,765,1.5299999999999998,14,1,4,2.1619999999999995,0.972997299729973,1111,2.2219999999999995,18,1,0.019215311966241336,1.0,0.012559027428915908,0.05636491510097459,0.6586848514434783,1.4925377368927002,0.04139344262295082,0.972997299729973,0.0745156482861401,0.08498509687034278,0.3658411952401918,1.2521111965179443,0.34975978037062455,0.19396161961217723,0.6095380029806259,12.0,12.255999999999998,0.7935767935767936,7722.0,15.443999999999999,16.0,1.0,4.0,29.177999999999997,0.8917481662591688,16360.0,32.72,27.0,1.0
IMG-893073F906,primary_1x1x2,8.0,3,1.6310971;2.4108468;3.5982528,0.7797496729688236,0.6702867688813174,9443,0.05928603900739044,0,0,0.0,0.0013867061107515947,0.0025347082205196153,1,0.03,1.0,15,0.03,5,0,3,0.04,0.45454545454545453,44,0.088,9,0,0.7988896966492631,0.6254969030230193,0.8824241027708969,1,13.532,1.0,6766,13.532,19,1,4,30.558,0.9974539757148453,15318,30.636,35,1,0.6254969030230193,1.0,0.046223537025053156,0.10201534621429231,0.3813194955719467,1.7022165060043335,0.8824241027708969,0.9974539757148453,0.11521401002361886,0.05380494268103001,0.35622382387127793,2.0972222089767456,0.18283881315156375,0.3731163908662291,0.11504118900858344,4.0,4.044,0.5009910802775025,4036.0,8.072,18.0,1.0,13.0,1.312,0.328492739108663,1997.0,3.994,23.0,1.0
IMG-EE9195B25E,primary_1x1x2,8.0,3,1.6310971;2.4108468;3.5982528,0.7797496729688236,0.7842258331332213,14696,0.11294510801007361,0,0,0.30735930735930733,0.015388714942375592,0.0518960299092042,11,0.26199999999999996,0.5670995670995671,231,0.4619999999999999,11,0,5,1.1659999999999997,0.5,1166,2.3319999999999994,12,1,0.13459399332591768,0.10918659649590301,0.031956560441516825,8,3.117999999999999,0.951189749847468,1639,3.277999999999999,19,1,14,0.8499999999999998,0.5919220055710307,718,1.4359999999999997,24,1,0.10918659649590301,0.951189749847468,0.2664712544134302,0.04746519219239225,0.3493288484542417,1.195173978805542,0.031956560441516825,0.5919220055710307,0.31155421043261533,0.04655510058750222,0.21173971387332058,0.9977889060974121,0.917660292463442,0.8754246885617214,0.916147409649279,1.0,26.281999999999993,1.0,13141.0,26.281999999999993,21.0,1.0,1.0,41.16799999999999,1.0,20584.0,41.16799999999999,25.0,1.0
IMG-8F0C09D99C,primary_1x1x2,8.0,3,1.6310971;2.4108468;3.5982528,0.7797496729688236,0.8005340453938585,4497,0.17867447199816394,0,0,0.0,0.0,0.010839269123567669,0,0.0,0.0,0,0.0,0,0,4,0.09999999999999998,0.7142857142857143,70,0.13999999999999996,8,0,0.5069972011195522,0.44169981159723676,0.1392071848869619,4,4.203999999999999,0.9962085308056872,2110,4.219999999999999,18,1,4,0.7999999999999998,0.44493882091212456,899,1.7979999999999996,20,1,0.44169981159723676,0.9962085308056872,0.41867280720117234,0.16213104458865396,0.4053172145237549,,0.1392071848869619,0.44493882091212456,0.3096934035305049,0.09058532053267267,0.3209044356996973,1.2976648807525635,0.8004968172643999,0.5583001884027632,0.8499535459894704,2.0,5.177999999999999,0.9707536557930259,2667.0,5.333999999999999,18.0,1.0,1.0,10.977999999999998,1.0,5489.0,10.977999999999998,20.0,1.0
